realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
61,0.8571786183306065,0.8723970488620465,0.8741556515431204,0.021207272727272724,0.03102545454545454,0.06966545454545454,-0.015218430531440008,-0.009818181818181816,-0.01697703321251387,-0.04845818181818182
62,0.8558720170066904,0.8724713977376638,0.8745450467978008,0.02098909090909091,0.03102545454545454,0.06264,-0.016599380730973445,-0.010036363636363631,-0.018673029791110407,-0.04165090909090909
63,0.858684548396127,0.8725417579963569,0.8741493511011907,0.021294545454545455,0.034538181818181815,0.07493454545454545,-0.013857209600229958,-0.01324363636363636,-0.015464802705063785,-0.05363999999999999
64,0.8564884011347355,0.8722249741996757,0.8746634896085121,0.021163636363636364,0.02575636363636363,0.060883636363636355,-0.01573657306494025,-0.004592727272727266,-0.01817508847377669,-0.03971999999999999
65,0.8563210695458426,0.8722932430955307,0.8750352653391268,0.021076363636363633,0.02751272727272727,0.07142181818181817,-0.01597217354968805,-0.006436363636363636,-0.01871419579328415,-0.05034545454545454
66,0.8563365120541994,0.8723003101844589,0.8748908739194845,0.02112,0.02575636363636363,0.07493454545454545,-0.0159637981302595,-0.0046363636363636294,-0.01855436186528514,-0.05381454545454545
67,0.8574221291810366,0.8724470071912729,0.8734937753460026,0.021338181818181815,0.032781818181818176,0.05034545454545454,-0.015024878010236331,-0.01144363636363636,-0.016071646164966036,-0.029007272727272725
68,0.8566869893780523,0.8723690074393771,0.8747580101182312,0.02116363636363636,0.03102545454545454,0.07317818181818181,-0.015682018061324743,-0.00986181818181818,-0.018071020740178856,-0.05201454545454545
69,0.8579742359153798,0.8721551354938296,0.874331609442031,0.021250909090909088,0.023999999999999997,0.06264,-0.014180899578449813,-0.0027490909090909094,-0.01635737352665123,-0.04138909090909092
70,0.8581854804191601,0.8723421074676354,0.8746044361468716,0.021425454545454543,0.029269090909090908,0.06439636363636364,-0.014156627048475312,-0.007843636363636365,-0.01641895572771146,-0.0429709090909091
71,0.856569592965509,0.8723712184556665,0.8759517474943981,0.020945454545454545,0.03102545454545454,0.08371636363636363,-0.0158016254901574,-0.010079999999999995,-0.01938215452888903,-0.06277090909090909
72,0.8576577151777065,0.8722326248390446,0.8741611180553426,0.021163636363636364,0.02751272727272727,0.06439636363636364,-0.01457490966133812,-0.006349090909090905,-0.016503402877636075,-0.04323272727272728
73,0.8577703056371486,0.8723047524819895,0.8744768857684876,0.021294545454545455,0.029269090909090908,0.06966545454545453,-0.014534446844840843,-0.007974545454545453,-0.016706580131338966,-0.048370909090909076
74,0.8573063136279679,0.8724103763634906,0.8749739754768611,0.021076363636363633,0.029269090909090908,0.06966545454545454,-0.015104062735522672,-0.008192727272727275,-0.017667661848893124,-0.048589090909090915
75,0.8562501132231756,0.8723903442980269,0.8738190972484808,0.02112,0.029269090909090908,0.06439636363636365,-0.016140231074851297,-0.008149090909090908,-0.017568984025305268,-0.043276363636363654
76,0.8566155758869028,0.8724021669740188,0.8741941035522858,0.021076363636363633,0.03102545454545454,0.06966545454545453,-0.015786591087115998,-0.009949090909090907,-0.017578527665382926,-0.0485890909090909
77,0.8562361389471543,0.8722932430955307,0.8739487046239767,0.020814545454545454,0.02751272727272727,0.06439636363636363,-0.016057104148376355,-0.006698181818181815,-0.017712565676822334,-0.04358181818181817
78,0.856729981063571,0.8722141010430914,0.875544797526467,0.021250909090909088,0.029269090909090908,0.08722909090909091,-0.015484119979520372,-0.00801818181818182,-0.018814816462895956,-0.06597818181818182
79,0.8576464062071725,0.8722822147475687,0.874391462099399,0.021294545454545455,0.029269090909090908,0.06439636363636365,-0.014635808540396256,-0.007974545454545453,-0.016745055892226524,-0.0431018181818182
80,0.8573600385974379,0.8723370962036189,0.8745036392363497,0.021294545454545455,0.02751272727272727,0.06615272727272728,-0.014977057606180955,-0.006218181818181814,-0.017143600638911738,-0.044858181818181825
81,0.8566416298808546,0.872223249198307,0.8739908596854411,0.021250909090909088,0.02575636363636363,0.06264,-0.015581619317452389,-0.004505454545454542,-0.01734922980458653,-0.04138909090909092
82,0.8563530503335577,0.8722234043896847,0.8777533956789337,0.021076363636363633,0.02575636363636363,0.10303636363636362,-0.015870354056127023,-0.004679999999999997,-0.02140034534537605,-0.08195999999999999
83,0.856645198810346,0.872592181881902,0.874121359969616,0.021076363636363633,0.032781818181818176,0.0679090909090909,-0.015946983071556065,-0.011705454545454543,-0.017476161159270087,-0.046832727272727276
84,0.8567902583646332,0.8722890487261671,0.8748232392083628,0.021294545454545455,0.029269090909090908,0.07844727272727273,-0.015498790361533898,-0.007974545454545453,-0.018032980843729618,-0.05715272727272727
85,0.8576136187513831,0.8722999321019247,0.8744230335641137,0.021294545454545455,0.029269090909090908,0.06264,-0.014686313350541602,-0.007974545454545453,-0.016809414812730572,-0.041345454545454546
86,0.8571276374727624,0.8722471632954687,0.8744828686174104,0.020989090909090905,0.029269090909090908,0.06264,-0.015119525822706259,-0.008280000000000003,-0.017355231144647987,-0.0416509090909091
87,0.8576719978610642,0.8722932430955307,0.873690189947239,0.021207272727272727,0.02751272727272727,0.05737090909090909,-0.014621245234466507,-0.006305454545454541,-0.01601819208617483,-0.03616363636363636
88,0.8567935076049933,0.8724269135853286,0.8751640608194768,0.021207272727272724,0.03102545454545454,0.07142181818181818,-0.015633405980335358,-0.009818181818181816,-0.018370553214483554,-0.050214545454545456
89,0.8563702956406312,0.8721969327770063,0.8749495879555821,0.02112,0.02575636363636363,0.07142181818181817,-0.01582663713637511,-0.0046363636363636294,-0.018579292314950924,-0.05030181818181817
90,0.8577361758954635,0.8722326248390446,0.8753524378918877,0.021250909090909088,0.02751272727272727,0.06615272727272728,-0.014496448943581153,-0.006261818181818181,-0.017616261996424187,-0.044901818181818196
91,0.8568667711611562,0.8723336802038085,0.8759434349334314,0.021076363636363633,0.029269090909090908,0.07317818181818182,-0.015466909042652355,-0.008192727272727275,-0.019076663772275237,-0.052101818181818194
92,0.8579738377449101,0.8723336242992594,0.8749086771759044,0.021294545454545455,0.03102545454545454,0.06264,-0.01435978655434933,-0.009730909090909085,-0.016934839430994275,-0.041345454545454546
93,0.8576354495390903,0.8722234043896847,0.8772112205775208,0.02112,0.02751272727272727,0.09952363636363637,-0.014587954850594387,-0.006392727272727269,-0.019575771038430445,-0.07840363636363637
94,0.8567013948172005,0.8722326248390446,0.8742887213965164,0.021207272727272724,0.029269090909090908,0.060883636363636355,-0.015531230021844089,-0.008061818181818184,-0.017587326579315832,-0.039676363636363635
95,0.856978112633071,0.8724357056756255,0.87634500122162,0.02112,0.029269090909090908,0.07844727272727273,-0.015457593042554452,-0.008149090909090908,-0.01936688858854896,-0.05732727272727273
96,0.8561297341273063,0.8723457085881757,0.8740339210884622,0.020901818181818178,0.03102545454545454,0.07493454545454545,-0.01621597446086942,-0.010123636363636362,-0.01790418696115592,-0.054032727272727274
97,0.85654213062444,0.8721551354938296,0.8745245606027854,0.02112,0.023999999999999997,0.06615272727272728,-0.015613004869389657,-0.002879999999999997,-0.017982429978345427,-0.04503272727272728
98,0.8571093919142118,0.8722249741996757,0.8759323361727196,0.02116363636363636,0.02575636363636363,0.08547272727272727,-0.015115582285463947,-0.004592727272727269,-0.018822944258507834,-0.06430909090909091
99,0.8558703935716141,0.8723240390932372,0.8738511945437887,0.02098909090909091,0.029269090909090908,0.07669090909090909,-0.016453645521623095,-0.00828,-0.017980800972174582,-0.05570181818181818
100,0.8570212436645542,0.8721784089810529,0.8740351076225689,0.02112,0.02575636363636363,0.07317818181818181,-0.015157165316498689,-0.0046363636363636294,-0.01701386395801463,-0.05205818181818181
