realisation,F1_RF,F1_tau,B_RF,B_tau,dF,dB
96,0.8761808042147461,0.8702422265151535,0.04637878787878788,0.07522727272727274,0.0059385776995926065,-0.02884848484848486
97,0.8759180219630084,0.8704487403233846,0.04585454545454545,0.08108181818181819,0.005469281639623791,-0.03522727272727273
98,0.8772314013359633,0.870784002994046,0.055209090909090916,0.07913030303030302,0.006447398341917321,-0.023921212121212107
99,0.8760761153181631,0.8701217642336181,0.0463909090909091,0.07230000000000002,0.0059543510845450065,-0.025909090909090916
100,0.8750822023559396,0.8702253299530106,0.040536363636363634,0.06595757575757576,0.00485687240292898,-0.025421212121212122
101,0.876016903495707,0.870535794592867,0.04537878787878787,0.0762030303030303,0.005481108902840037,-0.030824242424242428
102,0.8761972565706534,0.8704820902961673,0.04783030303030303,0.07522727272727273,0.005715166274486094,-0.027396969696969697
103,0.8763792548494851,0.8708051542742083,0.048818181818181816,0.07327575757575758,0.005574100575276741,-0.02445757575757576
104,0.8762215200577783,0.8705521255430549,0.047342424242424255,0.07230000000000002,0.005669394514723369,-0.024957575757575762
105,0.8754618205355896,0.8704863662972595,0.040975757575757575,0.07083636363636364,0.004975454238330124,-0.029860606060606067
106,0.8760344351425847,0.8707153901006236,0.046842424242424255,0.07327575757575758,0.0053190450419611235,-0.026433333333333323
107,0.8760408303123344,0.8700631805441597,0.04784242424242425,0.07327575757575758,0.00597764976817472,-0.02543333333333333
108,0.876251733097526,0.8704418273285182,0.04687878787878788,0.06644545454545456,0.0058099057690078615,-0.019566666666666677
109,0.8762831310105056,0.8701606819123933,0.04783030303030303,0.07473939393939394,0.006122449098112326,-0.02690909090909091
110,0.8757923950077294,0.8706149612713342,0.04490303030303031,0.0766909090909091,0.005177433736395232,-0.03178787878787879
111,0.8762995680627963,0.8694681522521106,0.04884242424242424,0.07278787878787879,0.006831415810685693,-0.023945454545454548
112,0.876108625820108,0.870335293056989,0.045378787878787887,0.07522727272727274,0.005773332763118977,-0.029848484848484853
113,0.8760341515714053,0.8701553844743305,0.04585454545454545,0.06937272727272728,0.0058787670970748,-0.023518181818181827
114,0.8760041753813566,0.870068933114861,0.04534242424242425,0.06400606060606061,0.005935242266495555,-0.01866363636363636
115,0.875347141450086,0.8705385737647914,0.0425,0.06693333333333334,0.004808567685294585,-0.02443333333333334
116,0.8757133243714811,0.8700149253763334,0.04635454545454546,0.0649818181818182,0.00569839899514768,-0.018627272727272735
117,0.8754938133034876,0.8703958834361548,0.04393939393939394,0.07376363636363638,0.005097929867332818,-0.02982424242424244
118,0.8764958850955993,0.8697951460727538,0.04883030303030303,0.06742121212121213,0.006700739022845514,-0.018590909090909102
119,0.8763485997408904,0.870648885164598,0.04925757575757576,0.07473939393939395,0.0056997145762923696,-0.025481818181818196
120,0.8766405841736257,0.8706277895756442,0.05033030303030303,0.06644545454545456,0.00601279459798143,-0.016115151515151527
121,0.8759586228150019,0.8701125088966254,0.04684242424242425,0.06449393939393941,0.005846113918376528,-0.01765151515151516
