frame,n_cav,f1_full_clean,blocks_conf,blocks_norm,overlap_conf_norm,f1_conf_clean,identity_control_ok,f1_conf_ideal_p0.001_r0,cw_ideal_p0.001_r0,f1_conf_packet_p0.001_r0,cw_packet_p0.001_r0,f1_conf_ideal_p0.001_r1,cw_ideal_p0.001_r1,f1_conf_packet_p0.001_r1,cw_packet_p0.001_r1,f1_conf_ideal_p0.001_r2,cw_ideal_p0.001_r2,f1_conf_packet_p0.001_r2,cw_packet_p0.001_r2,f1_conf_ideal_p0.001_r3,cw_ideal_p0.001_r3,f1_conf_packet_p0.001_r3,cw_packet_p0.001_r3,f1_norm_clean,f1_norm_ideal_p0.001_r0,f1_norm_packet_p0.001_r0,f1_norm_ideal_p0.001_r1,f1_norm_packet_p0.001_r1,f1_norm_ideal_p0.001_r2,f1_norm_packet_p0.001_r2,f1_norm_ideal_p0.001_r3,f1_norm_packet_p0.001_r3,f1_rand0_clean,f1_rand0_ideal_p0.001_r0,f1_rand0_packet_p0.001_r0,f1_rand0_ideal_p0.001_r1,f1_rand0_packet_p0.001_r1,f1_rand0_ideal_p0.001_r2,f1_rand0_packet_p0.001_r2,f1_rand0_ideal_p0.001_r3,f1_rand0_packet_p0.001_r3,f1_rand1_clean,f1_rand1_ideal_p0.001_r0,f1_rand1_packet_p0.001_r0,f1_rand1_ideal_p0.001_r1,f1_rand1_packet_p0.001_r1,f1_rand1_ideal_p0.001_r2,f1_rand1_packet_p0.001_r2,f1_rand1_ideal_p0.001_r3,f1_rand1_packet_p0.001_r3,f1_rand2_clean,f1_rand2_ideal_p0.001_r0,f1_rand2_packet_p0.001_r0,f1_rand2_ideal_p0.001_r1,f1_rand2_packet_p0.001_r1,f1_rand2_ideal_p0.001_r2,f1_rand2_packet_p0.001_r2,f1_rand2_ideal_p0.001_r3,f1_rand2_packet_p0.001_r3,f1_rand3_clean,f1_rand3_ideal_p0.001_r0,f1_rand3_packet_p0.001_r0,f1_rand3_ideal_p0.001_r1,f1_rand3_packet_p0.001_r1,f1_rand3_ideal_p0.001_r2,f1_rand3_packet_p0.001_r2,f1_rand3_ideal_p0.001_r3,f1_rand3_packet_p0.001_r3,f1_rand4_clean,f1_rand4_ideal_p0.001_r0,f1_rand4_packet_p0.001_r0,f1_rand4_ideal_p0.001_r1,f1_rand4_packet_p0.001_r1,f1_rand4_ideal_p0.001_r2,f1_rand4_packet_p0.001_r2,f1_rand4_ideal_p0.001_r3,f1_rand4_packet_p0.001_r3,f1_rand5_clean,f1_rand5_ideal_p0.001_r0,f1_rand5_packet_p0.001_r0,f1_rand5_ideal_p0.001_r1,f1_rand5_packet_p0.001_r1,f1_rand5_ideal_p0.001_r2,f1_rand5_packet_p0.001_r2,f1_rand5_ideal_p0.001_r3,f1_rand5_packet_p0.001_r3,f1_rand6_clean,f1_rand6_ideal_p0.001_r0,f1_rand6_packet_p0.001_r0,f1_rand6_ideal_p0.001_r1,f1_rand6_packet_p0.001_r1,f1_rand6_ideal_p0.001_r2,f1_rand6_packet_p0.001_r2,f1_rand6_ideal_p0.001_r3,f1_rand6_packet_p0.001_r3,f1_rand7_clean,f1_rand7_ideal_p0.001_r0,f1_rand7_packet_p0.001_r0,f1_rand7_ideal_p0.001_r1,f1_rand7_packet_p0.001_r1,f1_rand7_ideal_p0.001_r2,f1_rand7_packet_p0.001_r2,f1_rand7_ideal_p0.001_r3,f1_rand7_packet_p0.001_r3
825,2,0.8372093023255814,9 10 17 18 19 20 21 25 26 27 28 29 30 31 32 38 40 41 42 43 44 52 54,17 18 19 28 29 30 31 32 38 39 40 41 44 45 46 47 48 49 50 51 52 53 54,14,0.8444444444444444,1,0.8444444444444444,10,0.8444444444444444,10,0.8444444444444444,6,0.8444444444444444,6,0.8444444444444444,6,0.8444444444444444,22,0.8444444444444444,4,0.8444444444444444,4,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7906976744186046,0.7906976744186046,0.7906976744186046,0.7906976744186046,0.7906976744186046,0.7906976744186046,0.7906976744186046,0.7906976744186046,0.7906976744186046,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262
858,2,0.8679245283018867,8 9 10 17 18 19 20 21 25 26 27 28 29 30 31 32 37 40 41 42 43 51 54,7 17 18 19 21 28 29 30 31 32 39 40 44 45 46 47 48 49 50 51 52 53 54,12,0.8363636363636363,1,0.8363636363636363,5,0.8363636363636363,21,0.8363636363636363,7,0.8148148148148148,23,0.8363636363636363,2,0.8363636363636363,2,0.8363636363636363,5,0.8363636363636363,5,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.72,0.72,0.72,0.7346938775510204,0.7083333333333334,0.72,0.72,0.72,0.72,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6521739130434783,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.7547169811320756,0.7547169811320756,0.7547169811320756,0.7547169811320756,0.7307692307692308,0.7547169811320756,0.7547169811320756,0.7547169811320756,0.7547169811320756,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7450980392156863,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.72,0.72,0.72,0.72,0.6938775510204083,0.72,0.72,0.72,0.72
891,2,0.8799999999999999,6 8 9 10 14 16 17 19 21 25 26 27 28 29 30 31 32 37 41 43 44 51 54,6 17 18 19 21 28 29 30 32 39 41 43 44 45 46 47 48 49 50 51 52 53 54,13,0.8627450980392156,1,0.8627450980392156,2,0.8627450980392156,18,0.8627450980392156,5,0.8627450980392156,5,0.8627450980392156,5,0.8627450980392156,5,0.8627450980392156,9,0.8627450980392156,9,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.8148148148148148,0.8148148148148148,0.7826086956521738,0.7826086956521738,0.7826086956521738,0.7826086956521738,0.7826086956521738,0.7826086956521738,0.7826086956521738,0.7826086956521738,0.7826086956521738,0.7450980392156864,0.7450980392156864,0.7450980392156864,0.7450980392156864,0.7450980392156864,0.7450980392156864,0.7450980392156864,0.7450980392156864,0.7450980392156864,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7555555555555556,0.7555555555555556,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.816326530612245,0.816326530612245,0.816326530612245,0.816326530612245,0.816326530612245,0.816326530612245,0.816326530612245,0.816326530612245,0.816326530612245,0.7555555555555556,0.7555555555555556,0.7555555555555556,0.7555555555555556,0.7555555555555556,0.7555555555555556,0.7555555555555556,0.7555555555555556,0.7555555555555556,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234
924,2,0.8333333333333333,6 9 10 14 17 19 20 21 24 25 26 27 28 29 30 31 32 40 41 42 43 51 54,6 17 18 19 21 28 29 30 31 32 39 41 44 45 46 47 48 49 50 51 52 53 54,12,0.8235294117647058,1,0.8235294117647058,3,0.8235294117647058,3,0.8235294117647058,5,0.8235294117647058,5,0.8235294117647058,3,0.8235294117647058,3,0.8235294117647058,4,0.8235294117647058,4,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.6046511627906976,0.6046511627906976,0.6046511627906976,0.6046511627906976,0.6046511627906976,0.6046511627906976,0.6046511627906976,0.6046511627906976,0.6046511627906976,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
957,2,0.8148148148148148,9 10 16 17 18 19 20 21 25 26 27 28 29 30 31 32 37 40 41 42 43 51 54,6 10 17 18 19 21 28 29 30 32 39 41 44 45 46 47 48 49 50 51 52 53 54,12,0.7719298245614036,1,0.7719298245614036,5,0.7719298245614036,5,0.7719298245614036,2,0.7719298245614036,18,0.7719298245614036,4,0.7719298245614036,20,0.7719298245614036,6,0.7719298245614036,6,0.6792452830188679,0.6792452830188679,0.6792452830188679,0.6792452830188679,0.6792452830188679,0.6923076923076923,0.6923076923076923,0.6792452830188679,0.6792452830188679,0.5957446808510638,0.5957446808510638,0.5957446808510638,0.5957446808510638,0.5957446808510638,0.5957446808510638,0.5957446808510638,0.5833333333333334,0.5833333333333334,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.7037037037037038,0.7037037037037038,0.7037037037037038,0.7037037037037038,0.7037037037037038,0.7037037037037038,0.7037037037037038,0.7037037037037038,0.7037037037037038,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.4761904761904762
990,2,0.7450980392156863,8 10 16 17 18 19 20 21 24 25 26 27 28 29 30 31 32 40 41 42 43 51 54,6 17 18 19 21 28 29 30 31 32 39 43 44 45 46 47 48 49 50 51 52 53 54,12,0.7307692307692306,1,0.7547169811320754,7,0.7547169811320754,7,0.7307692307692306,1,0.7307692307692306,1,0.7307692307692306,3,0.7307692307692306,3,0.7307692307692306,6,0.7307692307692306,6,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.68,0.7058823529411765,0.7058823529411765,0.68,0.68,0.68,0.68,0.68,0.68,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.43902439024390244,0.380952380952381,0.380952380952381,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.43902439024390244,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222
1023,2,0.8837209302325582,9 10 15 16 17 19 20 21 24 25 26 27 28 29 30 31 32 37 41 42 43 51 54,6 16 17 18 19 21 28 29 30 31 32 39 44 45 46 47 48 49 50 51 52 53 54,11,0.8695652173913043,1,0.8695652173913043,10,0.8695652173913043,26,0.8695652173913043,10,0.8695652173913043,26,0.8695652173913043,1,0.8695652173913043,1,0.8695652173913043,6,0.8695652173913043,6,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7027027027027029,0.7027027027027029,0.7027027027027029,0.7027027027027029,0.7027027027027029,0.7027027027027029,0.7027027027027029,0.7027027027027029,0.7027027027027029,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.5405405405405405,0.5405405405405405,0.5405405405405405,0.5405405405405405,0.5405405405405405,0.5405405405405405,0.5405405405405405,0.5405405405405405,0.5405405405405405,0.711111111111111,0.711111111111111,0.711111111111111,0.711111111111111,0.711111111111111,0.711111111111111,0.711111111111111,0.711111111111111,0.711111111111111,0.6341463414634148,0.6341463414634148,0.6341463414634148,0.6341463414634148,0.6341463414634148,0.6341463414634148,0.6341463414634148,0.6341463414634148,0.6341463414634148,0.4571428571428572,0.4571428571428572,0.4571428571428572,0.4571428571428572,0.4571428571428572,0.4571428571428572,0.4571428571428572,0.4571428571428572,0.4571428571428572,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.717948717948718,0.717948717948718,0.717948717948718,0.717948717948718,0.717948717948718,0.717948717948718,0.717948717948718,0.717948717948718,0.717948717948718
1056,2,0.6363636363636365,6 8 9 10 16 18 19 21 25 26 27 28 29 30 31 32 37 41 42 43 50 51 54,6 10 17 18 19 21 28 29 30 32 39 43 44 45 46 47 48 49 50 51 52 53 54,13,0.6808510638297872,1,0.6808510638297872,5,0.6808510638297872,5,0.6808510638297872,5,0.6808510638297872,5,0.6808510638297872,1,0.6808510638297872,1,0.6808510638297872,2,0.6808510638297872,2,0.5306122448979592,0.5306122448979592,0.5306122448979592,0.5306122448979592,0.5306122448979592,0.5306122448979592,0.5306122448979592,0.5306122448979592,0.5306122448979592,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.5365853658536585,0.5365853658536585,0.5365853658536585,0.5365853658536585,0.5365853658536585,0.5365853658536585,0.5365853658536585,0.5365853658536585,0.5365853658536585,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5652173913043478,0.5652173913043478,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908,0.5909090909090908
1089,2,0.8095238095238095,5 10 12 13 14 17 18 19 20 21 25 26 27 28 29 30 31 32 35 38 43 49 54,10 16 17 18 21 27 28 29 32 37 38 40 44 45 46 47 48 49 50 51 52 53 54,11,0.7555555555555555,1,0.7555555555555555,6,0.7555555555555555,22,0.7391304347826085,12,0.7391304347826085,28,0.7555555555555555,8,0.7555555555555555,8,0.7555555555555555,10,0.7555555555555555,26,0.711111111111111,0.711111111111111,0.711111111111111,0.711111111111111,0.711111111111111,0.711111111111111,0.711111111111111,0.711111111111111,0.711111111111111,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.5853658536585366,0.5853658536585366,0.5853658536585366,0.5853658536585366,0.5853658536585366,0.5853658536585366,0.5853658536585366,0.5853658536585366,0.5853658536585366,0.6153846153846153,0.6153846153846153,0.6153846153846153,0.6153846153846153,0.6153846153846153,0.6153846153846153,0.6153846153846153,0.6153846153846153,0.6153846153846153,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
1122,2,0.7567567567567567,10 12 13 14 15 16 17 18 19 20 24 25 26 27 28 29 30 31 36 37 39 41 50,10 16 21 25 26 27 28 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54,10,0.7567567567567567,1,0.7567567567567567,3,0.7567567567567567,3,0.7567567567567567,5,0.7567567567567567,5,0.7567567567567567,4,0.7567567567567567,20,0.7567567567567567,3,0.7567567567567567,3,0.761904761904762,0.761904761904762,0.761904761904762,0.761904761904762,0.761904761904762,0.761904761904762,0.761904761904762,0.761904761904762,0.761904761904762,0.744186046511628,0.744186046511628,0.744186046511628,0.744186046511628,0.744186046511628,0.744186046511628,0.744186046511628,0.744186046511628,0.744186046511628,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.6486486486486486,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.744186046511628,0.744186046511628,0.744186046511628,0.744186046511628,0.744186046511628,0.744186046511628,0.744186046511628,0.744186046511628,0.744186046511628
1155,2,0.717948717948718,2 10 12 13 14 15 16 17 18 20 24 25 26 27 28 29 30 31 34 35 36 37 48,3 10 15 25 26 27 28 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54,9,0.717948717948718,1,0.717948717948718,2,0.717948717948718,2,0.717948717948718,5,0.717948717948718,5,0.717948717948718,6,0.717948717948718,6,0.717948717948718,1,0.717948717948718,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421
1188,2,0.7777777777777777,2 3 10 13 14 15 16 17 18 19 20 24 25 26 27 28 29 30 31 35 36 37 48,3 10 15 25 26 27 28 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54,10,0.7777777777777777,1,0.7777777777777777,7,0.7777777777777777,23,0.7567567567567567,3,0.7567567567567567,3,0.7777777777777777,10,0.7777777777777777,10,0.7777777777777777,7,0.7777777777777777,23,0.8108108108108107,0.8108108108108107,0.8108108108108107,0.8108108108108107,0.8108108108108107,0.8108108108108107,0.8108108108108107,0.8108108108108107,0.8108108108108107,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7692307692307692,0.7692307692307692,0.7894736842105262,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7368421052631577,0.7428571428571429,0.7222222222222223,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429
1221,2,0.8205128205128205,2 10 12 13 14 15 16 17 18 19 20 24 25 26 27 28 29 30 31 34 36 37 48,3 10 15 25 26 27 28 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54,9,0.8000000000000002,1,0.8000000000000002,4,0.8000000000000002,4,0.8000000000000002,2,0.8000000000000002,2,0.8000000000000002,6,0.8000000000000002,6,0.8000000000000002,5,0.8000000000000002,5,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.7894736842105262,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.7567567567567567,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764
