frame,n_gt,n_box_ego,n_box_collab,n_box_L,f1_E,f1_L,n_cw_L,B_L_msym
1281,49,39,46,52,0.7727272727272728,0.8910891089108911,19,0.00475
1282,49,36,46,50,0.7529411764705882,0.8484848484848485,19,0.00475
1283,49,38,45,50,0.7586206896551724,0.8686868686868686,19,0.00475
1284,49,37,46,50,0.7674418604651163,0.8686868686868686,19,0.00475
1285,49,36,48,51,0.7764705882352941,0.8200000000000001,20,0.005
1286,49,40,47,51,0.7640449438202247,0.8200000000000001,19,0.00475
1287,49,37,47,52,0.7441860465116279,0.8514851485148514,19,0.00475
1288,49,37,48,52,0.7674418604651163,0.8514851485148514,20,0.005
1289,50,41,47,51,0.8131868131868132,0.8712871287128714,19,0.00475
1290,50,37,49,53,0.7586206896551725,0.8543689320388349,20,0.005
1291,50,39,48,52,0.7640449438202247,0.9019607843137256,20,0.005
1292,50,39,46,50,0.7191011235955057,0.9,19,0.00475
1293,50,39,46,50,0.8089887640449438,0.8599999999999999,19,0.00475
1294,50,40,50,54,0.7777777777777777,0.8653846153846153,21,0.00525
1295,50,40,47,52,0.7555555555555556,0.8627450980392156,19,0.00475
1296,50,40,49,55,0.7777777777777777,0.8571428571428572,20,0.005
1297,50,39,43,50,0.7865168539325842,0.88,17,0.00425
1298,50,40,45,50,0.7999999999999999,0.9,19,0.00475
1299,50,37,47,51,0.7586206896551725,0.8910891089108911,19,0.00475
1300,50,41,47,52,0.7912087912087912,0.8823529411764707,19,0.00475
1301,50,38,46,50,0.7500000000000001,0.88,19,0.00475
1302,50,40,46,51,0.7777777777777777,0.8712871287128714,19,0.00475
1303,50,40,48,51,0.7777777777777777,0.8514851485148515,20,0.005
1304,50,42,42,48,0.782608695652174,0.8571428571428572,17,0.00425
1305,50,40,44,50,0.7777777777777777,0.88,18,0.0045
1306,49,38,43,47,0.8045977011494253,0.8958333333333333,17,0.00425
1307,49,40,45,51,0.7640449438202247,0.8200000000000001,19,0.00475
1308,50,40,48,53,0.7555555555555556,0.8737864077669903,20,0.005
1309,50,39,46,50,0.7415730337078651,0.8599999999999999,19,0.00475
1310,50,41,48,52,0.7692307692307692,0.8823529411764707,20,0.005
1311,50,38,48,49,0.7727272727272727,0.9090909090909091,20,0.005
1312,50,41,47,50,0.7692307692307692,0.88,19,0.00475
1313,50,41,46,50,0.7912087912087912,0.8599999999999999,19,0.00475
1314,50,39,46,50,0.7865168539325842,0.92,19,0.00475
1315,49,39,47,50,0.75,0.9090909090909091,19,0.00475
1316,48,42,47,51,0.7777777777777777,0.8686868686868686,19,0.00475
1317,48,43,44,49,0.8351648351648352,0.8865979381443299,18,0.0045
1318,50,41,47,52,0.7692307692307692,0.8431372549019608,19,0.00475
1319,50,43,48,52,0.8387096774193548,0.8823529411764707,20,0.005
1320,50,41,48,52,0.8131868131868132,0.8627450980392156,20,0.005
1321,50,41,44,51,0.7692307692307692,0.8514851485148515,18,0.0045
1322,50,40,45,49,0.7999999999999999,0.8686868686868686,19,0.00475
1323,50,39,46,51,0.7640449438202247,0.8514851485148515,19,0.00475
1324,50,43,46,52,0.8172043010752689,0.8627450980392156,19,0.00475
1325,50,42,46,52,0.8043478260869565,0.8823529411764707,19,0.00475
1326,50,42,48,52,0.8043478260869565,0.8823529411764707,20,0.005
1327,50,42,47,51,0.8043478260869565,0.9108910891089109,19,0.00475
1328,50,41,47,50,0.7912087912087912,0.8599999999999999,19,0.00475
1329,50,42,47,52,0.8260869565217391,0.9019607843137256,19,0.00475
1330,50,41,48,52,0.7912087912087912,0.9411764705882353,20,0.005
1331,50,40,47,53,0.8222222222222222,0.912621359223301,19,0.00475
1332,50,37,47,52,0.7816091954022989,0.9411764705882353,19,0.00475
1333,49,38,49,54,0.7816091954022989,0.8932038834951458,20,0.005
1334,49,38,46,51,0.7586206896551724,0.9,19,0.00475
1335,49,42,45,54,0.7692307692307692,0.8737864077669903,19,0.00475
1336,50,38,46,52,0.7500000000000001,0.8823529411764707,19,0.00475
1337,50,41,47,55,0.7252747252747254,0.8761904761904761,19,0.00475
1338,50,40,45,52,0.7333333333333334,0.8627450980392156,19,0.00475
1339,50,41,48,52,0.7472527472527474,0.9019607843137256,20,0.005
1340,50,41,46,51,0.7472527472527474,0.9108910891089109,19,0.00475
1341,50,41,48,51,0.7472527472527474,0.8712871287128714,20,0.005
1342,50,39,46,51,0.7415730337078651,0.8712871287128714,19,0.00475
1343,50,37,46,50,0.7356321839080459,0.9,19,0.00475
1344,50,40,46,51,0.7111111111111111,0.8316831683168315,19,0.00475
1345,50,38,45,48,0.7045454545454546,0.8571428571428572,19,0.00475
1346,50,38,47,50,0.7500000000000001,0.8599999999999999,19,0.00475
1347,50,37,46,49,0.7356321839080459,0.8686868686868686,19,0.00475
1348,50,37,45,48,0.7126436781609196,0.8979591836734694,19,0.00475
1349,50,37,44,48,0.7126436781609196,0.8979591836734694,18,0.0045
1350,50,37,47,50,0.7126436781609196,0.88,19,0.00475
1351,50,36,46,48,0.7674418604651163,0.9183673469387755,19,0.00475
1352,50,37,46,50,0.7586206896551725,0.92,19,0.00475
1353,50,37,49,52,0.7126436781609196,0.8627450980392156,20,0.005
1354,50,39,47,50,0.7191011235955057,0.8599999999999999,19,0.00475
1355,50,39,44,48,0.7865168539325842,0.836734693877551,18,0.0045
1356,50,40,46,50,0.7777777777777777,0.88,19,0.00475
1357,50,39,45,51,0.7640449438202247,0.8910891089108911,19,0.00475
1358,50,37,46,49,0.7816091954022989,0.8686868686868686,19,0.00475
1359,50,40,47,52,0.7555555555555556,0.9019607843137256,19,0.00475
1360,50,37,44,48,0.7816091954022989,0.8979591836734694,18,0.0045
1361,50,38,44,48,0.7727272727272727,0.8775510204081632,18,0.0045
1362,50,37,45,49,0.7586206896551725,0.888888888888889,19,0.00475
1363,50,39,45,50,0.7415730337078651,0.88,19,0.00475
1364,50,38,43,47,0.7727272727272727,0.9072164948453608,17,0.00425
1365,50,40,43,47,0.7999999999999999,0.8865979381443299,17,0.00425
1366,50,40,45,51,0.7777777777777777,0.8712871287128714,19,0.00475
1367,50,38,44,47,0.8181818181818181,0.9278350515463918,18,0.0045
1368,50,38,45,50,0.7727272727272727,0.88,19,0.00475
1369,50,38,44,49,0.7727272727272727,0.8686868686868686,18,0.0045
1370,51,42,45,51,0.7956989247311828,0.9019607843137255,19,0.00475
1371,51,40,41,47,0.7692307692307692,0.8367346938775511,16,0.004
1372,51,41,44,50,0.7608695652173912,0.8514851485148515,18,0.0045
1373,51,40,45,50,0.7472527472527473,0.8910891089108911,19,0.00475
1374,51,39,44,48,0.7777777777777778,0.9090909090909091,18,0.0045
1375,51,39,42,46,0.7777777777777778,0.8247422680412372,17,0.00425
1376,51,37,46,50,0.7727272727272727,0.8514851485148515,19,0.00475
1377,51,39,43,48,0.7777777777777778,0.8686868686868686,17,0.00425
1378,51,41,46,52,0.782608695652174,0.8737864077669903,19,0.00475
1379,51,42,45,51,0.7956989247311828,0.9019607843137255,19,0.00475
1380,51,44,47,54,0.8,0.8952380952380952,19,0.00475
1381,51,41,46,52,0.8043478260869564,0.8737864077669903,19,0.00475
1382,51,42,48,52,0.8172043010752689,0.8932038834951457,20,0.005
1383,51,42,48,54,0.8172043010752689,0.8952380952380952,20,0.005
1384,51,42,47,53,0.8172043010752689,0.8653846153846154,19,0.00475
1385,51,43,47,53,0.8297872340425532,0.9038461538461539,19,0.00475
1386,51,43,47,54,0.8297872340425532,0.8952380952380952,19,0.00475
1387,51,44,44,52,0.8210526315789474,0.9126213592233009,18,0.0045
1388,51,44,46,53,0.8,0.8653846153846154,19,0.00475
1389,51,42,46,52,0.7956989247311828,0.8737864077669903,19,0.00475
1390,51,43,48,54,0.8085106382978724,0.8571428571428571,20,0.005
1391,51,44,49,57,0.8210526315789474,0.8888888888888888,20,0.005
1392,51,43,46,53,0.8085106382978724,0.8846153846153846,19,0.00475
1393,51,44,44,51,0.8421052631578948,0.9019607843137255,18,0.0045
1394,50,42,45,52,0.8260869565217391,0.9019607843137256,19,0.00475
1395,50,43,46,53,0.8387096774193548,0.9320388349514563,19,0.00475
1396,49,44,50,55,0.8387096774193548,0.9038461538461537,21,0.00525
1397,49,44,46,55,0.8172043010752688,0.8846153846153846,19,0.00475
1398,49,42,46,53,0.7912087912087913,0.9019607843137256,19,0.00475
1399,48,40,44,49,0.7954545454545454,0.9072164948453607,18,0.0045
1400,49,42,44,50,0.7912087912087913,0.9090909090909091,18,0.0045
1401,48,43,45,53,0.8131868131868132,0.910891089108911,19,0.00475
1402,48,42,45,51,0.7999999999999999,0.8686868686868686,19,0.00475
1403,48,46,44,52,0.8085106382978724,0.8799999999999999,18,0.0045
1404,49,44,47,53,0.8387096774193548,0.9019607843137256,19,0.00475
1405,49,45,46,54,0.8085106382978723,0.912621359223301,19,0.00475
1406,49,43,49,54,0.8478260869565216,0.8932038834951458,20,0.005
1407,49,43,46,54,0.8478260869565216,0.9320388349514563,19,0.00475
1408,49,44,46,52,0.8602150537634408,0.8910891089108911,19,0.00475
1409,50,43,48,53,0.8387096774193548,0.912621359223301,20,0.005
1410,50,45,46,52,0.8421052631578948,0.9215686274509804,19,0.00475
1411,50,46,48,54,0.8541666666666666,0.9423076923076924,20,0.005
1412,50,46,48,54,0.8333333333333333,0.9038461538461539,20,0.005
1413,49,46,46,53,0.8631578947368421,0.9411764705882353,19,0.00475
1414,50,44,49,55,0.7872340425531915,0.9142857142857144,20,0.005
1415,50,45,49,54,0.8421052631578948,0.923076923076923,20,0.005
1416,50,43,48,53,0.8387096774193548,0.9320388349514563,20,0.005
1417,50,46,47,53,0.8125,0.912621359223301,19,0.00475
1418,50,43,49,53,0.8817204301075269,0.9320388349514563,20,0.005
1419,50,44,49,54,0.8723404255319149,0.923076923076923,20,0.005
1420,50,43,49,53,0.8817204301075269,0.912621359223301,20,0.005
1421,50,43,50,53,0.8602150537634408,0.9320388349514563,21,0.00525
1422,50,43,47,51,0.8602150537634408,0.9504950495049505,19,0.00475
1423,50,44,49,53,0.8510638297872342,0.9320388349514563,20,0.005
1424,51,47,46,53,0.8367346938775511,0.923076923076923,19,0.00475
1425,51,45,49,55,0.8541666666666666,0.9056603773584905,20,0.005
1426,51,47,45,53,0.8367346938775511,0.9038461538461539,19,0.00475
1427,51,44,47,50,0.8421052631578948,0.9108910891089109,19,0.00475
1428,51,46,47,53,0.8247422680412372,0.8846153846153846,19,0.00475
1429,51,46,49,55,0.8247422680412372,0.9056603773584905,20,0.005
1430,51,46,50,55,0.8247422680412372,0.8867924528301887,21,0.00525
1431,51,46,48,54,0.8247422680412372,0.9142857142857143,20,0.005
1432,51,46,49,54,0.845360824742268,0.9333333333333333,20,0.005
1433,51,45,48,53,0.8541666666666666,0.9038461538461539,20,0.005
1434,51,46,48,53,0.8247422680412372,0.923076923076923,20,0.005
1435,51,44,48,54,0.8421052631578948,0.9333333333333333,20,0.005
1436,51,45,44,52,0.8333333333333334,0.8932038834951457,18,0.0045
1437,50,47,46,53,0.8453608247422681,0.8932038834951457,19,0.00475
1438,50,45,47,54,0.8421052631578948,0.8846153846153846,19,0.00475
1439,50,45,45,51,0.8210526315789474,0.9306930693069307,19,0.00475
1440,50,45,45,51,0.8631578947368421,0.9306930693069307,19,0.00475
1441,50,42,48,53,0.8260869565217391,0.9320388349514563,20,0.005
1442,50,45,46,53,0.8,0.8932038834951457,19,0.00475
1443,50,46,44,50,0.8749999999999999,0.94,18,0.0045
1444,51,45,44,51,0.8125,0.8823529411764706,18,0.0045
1445,51,44,46,51,0.8210526315789474,0.9215686274509803,19,0.00475
1446,51,46,48,52,0.8247422680412372,0.9320388349514563,20,0.005
1447,51,45,48,53,0.8125,0.8846153846153846,20,0.005
1448,51,47,48,53,0.8163265306122448,0.9038461538461539,20,0.005
1449,51,47,48,53,0.8163265306122448,0.9038461538461539,20,0.005
1450,51,49,47,53,0.8200000000000001,0.9038461538461539,19,0.00475
1451,51,48,49,55,0.8282828282828283,0.8867924528301887,20,0.005
1452,51,45,48,55,0.8333333333333334,0.8867924528301887,20,0.005
1453,51,46,46,52,0.845360824742268,0.9126213592233009,19,0.00475
1454,51,47,43,50,0.8367346938775511,0.8910891089108911,17,0.00425
1455,50,46,49,54,0.8333333333333333,0.923076923076923,20,0.005
1456,50,47,48,54,0.7835051546391754,0.9038461538461539,20,0.005
1457,50,46,45,52,0.8541666666666666,0.9215686274509804,19,0.00475
1458,50,44,45,51,0.8297872340425532,0.9306930693069307,19,0.00475
1459,50,47,48,52,0.8865979381443299,0.9215686274509804,20,0.005
1460,50,45,48,53,0.8421052631578948,0.9320388349514563,20,0.005
1461,50,42,49,53,0.8478260869565217,0.8737864077669903,20,0.005
1462,50,44,47,52,0.8297872340425532,0.8823529411764707,19,0.00475
1463,50,45,47,52,0.8421052631578948,0.9215686274509804,19,0.00475
1464,50,46,45,53,0.8541666666666666,0.9320388349514563,19,0.00475
1465,50,44,49,53,0.8723404255319149,0.912621359223301,20,0.005
1466,50,45,47,52,0.8631578947368421,0.9215686274509804,19,0.00475
1467,50,44,48,52,0.8936170212765958,0.9215686274509804,20,0.005
1468,50,46,47,53,0.8333333333333333,0.8932038834951457,19,0.00475
1469,50,47,46,53,0.8453608247422681,0.912621359223301,19,0.00475
1470,50,48,46,52,0.836734693877551,0.9019607843137256,19,0.00475
1471,50,46,45,52,0.8125,0.9019607843137256,19,0.00475
1472,50,44,46,50,0.8723404255319149,0.94,19,0.00475
1473,50,47,49,53,0.8453608247422681,0.912621359223301,20,0.005
1474,50,46,48,53,0.8541666666666666,0.8932038834951457,20,0.005
1475,50,46,49,52,0.8749999999999999,0.9215686274509804,20,0.005
1476,50,45,50,54,0.8,0.8846153846153846,21,0.00525
1477,50,47,47,51,0.8659793814432989,0.9108910891089109,19,0.00475
1478,50,47,48,52,0.8041237113402062,0.9215686274509804,20,0.005
1479,50,47,51,54,0.8659793814432989,0.9038461538461539,21,0.00525
1480,49,47,48,53,0.8333333333333334,0.9019607843137256,20,0.005
1481,49,45,48,51,0.8085106382978723,0.9,20,0.005
1482,49,46,45,50,0.8210526315789473,0.9090909090909091,19,0.00475
1483,48,43,48,51,0.8131868131868132,0.9090909090909091,20,0.005
1484,49,46,46,51,0.8421052631578948,0.9,19,0.00475
1485,49,46,49,54,0.8210526315789473,0.8737864077669903,20,0.005
1486,49,44,47,51,0.8602150537634408,0.92,19,0.00475
1487,49,42,47,50,0.8351648351648353,0.9090909090909091,19,0.00475
1488,49,45,48,52,0.8723404255319148,0.8910891089108911,20,0.005
1489,49,44,48,52,0.8602150537634408,0.9108910891089108,20,0.005
1490,49,44,46,50,0.8602150537634408,0.9090909090909091,19,0.00475
1491,48,43,49,53,0.8791208791208791,0.910891089108911,20,0.005
1492,49,44,47,51,0.8602150537634408,0.92,19,0.00475
1493,49,45,47,51,0.851063829787234,0.92,19,0.00475
1494,49,45,46,49,0.851063829787234,0.9183673469387755,19,0.00475
1495,49,44,47,51,0.7956989247311828,0.92,19,0.00475
1496,49,44,46,49,0.8387096774193548,0.9387755102040817,19,0.00475
1497,49,45,45,51,0.8723404255319148,0.9400000000000001,19,0.00475
1498,48,43,44,48,0.8131868131868132,0.9166666666666666,18,0.0045
1499,48,46,48,53,0.8723404255319149,0.910891089108911,20,0.005
1500,48,43,48,50,0.8791208791208791,0.9183673469387755,20,0.005
1501,48,44,47,50,0.8695652173913043,0.9387755102040817,19,0.00475
1502,48,44,47,51,0.8478260869565218,0.9292929292929293,19,0.00475
1503,48,45,49,52,0.8817204301075269,0.9400000000000001,20,0.005
1504,48,42,47,49,0.8666666666666666,0.9278350515463918,19,0.00475
1505,48,44,48,52,0.8478260869565218,0.9400000000000001,20,0.005
1506,48,46,49,52,0.8297872340425533,0.9199999999999999,20,0.005
1507,48,46,46,51,0.851063829787234,0.9494949494949494,19,0.00475
1508,48,47,48,53,0.8421052631578947,0.910891089108911,20,0.005
1509,48,46,49,54,0.851063829787234,0.9215686274509804,20,0.005
1510,48,47,47,51,0.8421052631578947,0.9494949494949494,19,0.00475
1511,48,44,47,50,0.8695652173913043,0.9183673469387755,19,0.00475
1512,48,46,47,51,0.8297872340425533,0.9292929292929293,19,0.00475
1513,48,45,48,50,0.8602150537634408,0.9387755102040817,20,0.005
1514,48,46,47,52,0.8297872340425533,0.9199999999999999,19,0.00475
1515,48,46,48,53,0.8297872340425533,0.9306930693069307,20,0.005
1516,48,44,48,51,0.8478260869565218,0.9292929292929293,20,0.005
1517,47,44,45,50,0.8131868131868133,0.9484536082474226,19,0.00475
1518,46,45,48,52,0.8571428571428571,0.9183673469387755,20,0.005
1519,46,43,48,52,0.8764044943820224,0.9183673469387755,20,0.005
1520,46,44,49,51,0.8444444444444444,0.9072164948453608,20,0.005
1521,46,43,44,48,0.853932584269663,0.9574468085106383,18,0.0045
1522,46,43,44,48,0.853932584269663,0.9574468085106383,18,0.0045
1523,46,44,43,49,0.888888888888889,0.9473684210526316,17,0.00425
1524,46,42,43,48,0.8636363636363636,0.9361702127659574,17,0.00425
1525,46,44,45,49,0.8222222222222223,0.9263157894736843,19,0.00475
1526,46,42,42,48,0.8181818181818182,0.9574468085106383,17,0.00425
1527,46,41,46,51,0.8045977011494252,0.9278350515463919,19,0.00475
1528,46,43,45,49,0.853932584269663,0.9473684210526316,19,0.00475
1529,46,44,45,51,0.888888888888889,0.9278350515463919,19,0.00475
1530,46,43,43,49,0.8314606741573034,0.9473684210526316,17,0.00425
1531,46,45,44,49,0.8351648351648352,0.9473684210526316,18,0.0045
1532,46,47,46,52,0.8387096774193549,0.9183673469387755,19,0.00475
1533,46,45,45,49,0.8791208791208792,0.9473684210526316,19,0.00475
1534,46,46,47,50,0.782608695652174,0.9375,19,0.00475
1535,46,45,46,52,0.8351648351648352,0.9183673469387755,19,0.00475
1536,46,46,48,52,0.8260869565217391,0.9183673469387755,20,0.005
1537,46,47,46,52,0.8387096774193549,0.9183673469387755,19,0.00475
1538,46,47,47,53,0.8602150537634409,0.9090909090909092,19,0.00475
1539,46,46,49,55,0.782608695652174,0.8910891089108911,20,0.005
1540,46,42,47,50,0.8409090909090908,0.9166666666666666,19,0.00475
1541,46,43,47,52,0.8089887640449438,0.9183673469387755,19,0.00475
1542,46,44,47,53,0.8666666666666666,0.888888888888889,19,0.00475
1543,46,47,45,51,0.8602150537634409,0.9278350515463919,19,0.00475
1544,46,43,45,47,0.853932584269663,0.9032258064516129,19,0.00475
1545,46,43,45,51,0.8089887640449438,0.9072164948453608,19,0.00475
1546,46,45,42,50,0.8131868131868132,0.9166666666666666,17,0.00425
1547,46,42,44,48,0.8636363636363636,0.9148936170212766,18,0.0045
1548,46,42,42,48,0.8409090909090908,0.9361702127659574,17,0.00425
1549,46,46,44,50,0.8478260869565218,0.8749999999999999,18,0.0045
1550,46,43,42,48,0.8314606741573034,0.9361702127659574,17,0.00425
1551,46,44,42,48,0.8444444444444444,0.9361702127659574,17,0.00425
1552,46,44,42,48,0.8222222222222223,0.9148936170212766,17,0.00425
1553,46,45,43,49,0.8351648351648352,0.9473684210526316,17,0.00425
1554,46,43,43,48,0.8314606741573034,0.9148936170212766,17,0.00425
1555,46,40,43,49,0.7906976744186046,0.9263157894736843,17,0.00425
1556,46,42,44,50,0.8181818181818182,0.9375,18,0.0045
1557,46,43,43,48,0.853932584269663,0.9148936170212766,17,0.00425
1558,46,43,43,50,0.8764044943820224,0.9375,17,0.00425
1559,46,45,43,51,0.8131868131868132,0.8865979381443299,17,0.00425
1560,46,45,43,50,0.8571428571428571,0.9375,17,0.00425
1561,46,45,42,50,0.8571428571428571,0.9375,17,0.00425
1562,46,39,43,45,0.8470588235294118,0.9010989010989011,17,0.00425
1563,46,43,42,48,0.8764044943820224,0.9574468085106383,17,0.00425
1564,46,42,43,47,0.909090909090909,0.9462365591397849,17,0.00425
1565,46,43,45,50,0.8764044943820224,0.9375,19,0.00475
1566,46,43,42,48,0.853932584269663,0.9574468085106383,17,0.00425
1567,45,44,41,49,0.853932584269663,0.9148936170212767,16,0.004
1568,45,42,39,46,0.8505747126436781,0.9010989010989011,15,0.00375
1569,45,43,42,51,0.7727272727272727,0.9166666666666665,17,0.00425
1570,45,42,41,48,0.8505747126436781,0.924731182795699,16,0.004
1571,45,43,43,51,0.8409090909090908,0.9166666666666665,17,0.00425
1572,45,38,43,47,0.8192771084337349,0.891304347826087,17,0.00425
1573,45,42,46,51,0.8275862068965518,0.8958333333333333,19,0.00475
1574,45,41,43,50,0.8139534883720929,0.9052631578947369,17,0.00425
1575,45,42,44,50,0.8505747126436781,0.9052631578947369,18,0.0045
1576,45,43,44,51,0.8181818181818183,0.9166666666666665,18,0.0045
1577,45,39,43,49,0.7857142857142856,0.8936170212765957,17,0.00425
1578,44,41,41,47,0.8470588235294119,0.8791208791208791,16,0.004
1579,44,43,42,49,0.8275862068965518,0.8602150537634408,17,0.00425
1580,43,40,42,48,0.8192771084337349,0.8791208791208791,17,0.00425
1581,43,40,42,47,0.8674698795180723,0.888888888888889,17,0.00425
1582,43,39,40,45,0.8292682926829267,0.8863636363636364,16,0.004
1583,43,42,40,48,0.8941176470588236,0.923076923076923,16,0.004
1584,43,42,38,46,0.8235294117647058,0.8764044943820224,15,0.00375
1585,42,41,40,46,0.7951807228915663,0.8863636363636365,16,0.004
1586,42,42,38,45,0.8571428571428571,0.8735632183908046,15,0.00375
1587,42,41,39,46,0.8192771084337348,0.8409090909090908,15,0.00375
1588,42,43,38,45,0.8470588235294119,0.8735632183908046,15,0.00375
1589,42,42,37,45,0.8809523809523809,0.8735632183908046,15,0.00375
1590,42,42,37,45,0.7857142857142857,0.8735632183908046,15,0.00375
1591,42,44,38,45,0.8604651162790699,0.896551724137931,15,0.00375
1592,42,42,39,45,0.8333333333333334,0.896551724137931,15,0.00375
1593,42,40,42,47,0.8536585365853658,0.898876404494382,17,0.00425
1594,42,38,38,40,0.8500000000000001,0.8536585365853658,15,0.00375
1595,42,39,37,42,0.8395061728395062,0.8571428571428571,15,0.00375
1596,41,39,39,45,0.875,0.9069767441860465,15,0.00375
1597,40,42,39,43,0.8780487804878048,0.8674698795180723,15,0.00375
1598,40,42,38,44,0.8780487804878048,0.8809523809523809,15,0.00375
1599,40,45,39,46,0.9176470588235294,0.9069767441860466,15,0.00375
1600,40,43,43,46,0.891566265060241,0.8604651162790697,17,0.00425
1601,41,43,40,44,0.9047619047619047,0.9411764705882352,16,0.004
1602,40,39,39,43,0.8607594936708861,0.8674698795180723,15,0.00375
1603,40,43,38,45,0.7951807228915662,0.8705882352941177,15,0.00375
1604,40,39,39,43,0.8607594936708861,0.891566265060241,15,0.00375
1605,40,42,38,45,0.8292682926829269,0.8705882352941177,15,0.00375
1606,40,39,39,43,0.810126582278481,0.891566265060241,15,0.00375
1607,40,40,37,42,0.875,0.9268292682926829,15,0.00375
1608,40,39,38,41,0.8860759493670887,0.888888888888889,15,0.00375
1609,40,40,37,43,0.85,0.891566265060241,15,0.00375
1610,40,36,35,39,0.8157894736842106,0.8607594936708861,14,0.0035
1611,40,35,36,39,0.8266666666666667,0.9113924050632911,14,0.0035
1612,40,36,37,40,0.8421052631578948,0.925,15,0.00375
1613,40,35,36,40,0.7999999999999999,0.925,14,0.0035
1614,40,32,35,37,0.8333333333333334,0.9090909090909091,14,0.0035
1615,39,36,35,39,0.8533333333333333,0.9230769230769231,14,0.0035
1616,39,37,37,42,0.868421052631579,0.9135802469135802,15,0.00375
1617,39,38,38,41,0.8831168831168831,0.9249999999999999,15,0.00375
1618,39,38,38,43,0.8311688311688312,0.878048780487805,15,0.00375
1619,38,39,37,43,0.8311688311688312,0.8641975308641974,15,0.00375
1620,38,41,37,43,0.860759493670886,0.8888888888888888,15,0.00375
1621,38,36,39,42,0.918918918918919,0.925,15,0.00375
1622,38,39,38,43,0.9090909090909091,0.9135802469135803,15,0.00375
1623,38,37,38,41,0.9333333333333332,0.9367088607594938,15,0.00375
1624,38,38,36,41,0.9210526315789473,0.9367088607594938,14,0.0035
1625,38,39,36,41,0.8831168831168831,0.9113924050632912,14,0.0035
1626,38,39,37,42,0.9090909090909091,0.925,15,0.00375
1627,38,39,36,41,0.9090909090909091,0.9113924050632912,14,0.0035
1628,38,39,35,41,0.8831168831168831,0.9367088607594938,14,0.0035
1629,38,38,38,42,0.8947368421052632,0.925,15,0.00375
1630,38,39,35,41,0.9090909090909091,0.9367088607594938,14,0.0035
1631,38,41,36,42,0.8860759493670887,0.875,14,0.0035
1632,38,40,38,43,0.8974358974358975,0.9135802469135803,15,0.00375
1633,38,39,35,42,0.8831168831168831,0.9,14,0.0035
1634,38,40,36,42,0.8974358974358975,0.925,14,0.0035
1635,38,39,38,42,0.8831168831168831,0.925,15,0.00375
1636,38,36,39,41,0.8918918918918918,0.9367088607594938,15,0.00375
1637,38,39,36,40,0.9090909090909091,0.9230769230769231,14,0.0035
1638,37,37,35,40,0.8648648648648649,0.9090909090909091,14,0.0035
1639,37,39,32,40,0.868421052631579,0.9090909090909091,13,0.00325
1640,37,37,35,39,0.918918918918919,0.9210526315789475,14,0.0035
1641,37,37,35,40,0.8918918918918919,0.9090909090909091,14,0.0035
1642,37,36,34,39,0.8767123287671232,0.9210526315789475,14,0.0035
1643,37,36,35,40,0.8767123287671232,0.9090909090909091,14,0.0035
1644,36,35,35,39,0.8450704225352113,0.9066666666666667,14,0.0035
1645,37,37,33,39,0.8648648648648649,0.9210526315789475,13,0.00325
1646,37,37,35,39,0.8648648648648649,0.8947368421052632,14,0.0035
1647,37,37,32,40,0.8108108108108109,0.8831168831168831,13,0.00325
1648,37,40,35,43,0.7792207792207791,0.825,14,0.0035
1649,37,37,35,40,0.8378378378378378,0.8831168831168831,14,0.0035
1650,36,34,37,40,0.8571428571428571,0.8947368421052632,15,0.00375
1651,36,38,33,39,0.8648648648648649,0.9066666666666667,13,0.00325
1652,36,35,33,36,0.9295774647887323,0.9444444444444444,13,0.00325
1653,36,36,32,37,0.9166666666666666,0.9315068493150684,13,0.00325
1654,36,38,33,39,0.8648648648648649,0.9333333333333333,13,0.00325
1655,36,35,35,38,0.8450704225352113,0.8918918918918918,14,0.0035
1656,36,37,32,38,0.8493150684931507,0.918918918918919,13,0.00325
1657,36,35,32,39,0.8450704225352113,0.9333333333333333,13,0.00325
1658,36,34,32,38,0.8571428571428571,0.918918918918919,13,0.00325
1659,36,35,34,38,0.9014084507042254,0.9459459459459458,14,0.0035
1660,36,36,32,38,0.8888888888888888,0.9459459459459458,13,0.00325
1661,36,35,35,38,0.8732394366197184,0.9459459459459458,14,0.0035
1662,36,35,37,40,0.8450704225352113,0.9473684210526316,15,0.00375
1663,36,34,37,40,0.8571428571428571,0.9473684210526316,15,0.00375
1664,35,32,38,39,0.8955223880597014,0.945945945945946,15,0.00375
1665,35,33,39,41,0.8823529411764706,0.9210526315789475,15,0.00375
1666,35,35,34,38,0.9142857142857143,0.9315068493150684,14,0.0035
1667,34,34,34,37,0.8529411764705882,0.8450704225352113,14,0.0035
1668,35,35,34,38,0.8857142857142857,0.904109589041096,14,0.0035
1669,35,37,34,41,0.8611111111111112,0.8947368421052632,14,0.0035
1670,35,35,34,39,0.8857142857142857,0.9189189189189189,14,0.0035
1671,35,37,32,39,0.8611111111111112,0.9189189189189189,13,0.00325
1672,35,36,33,40,0.8732394366197184,0.8533333333333333,13,0.00325
1673,35,33,35,39,0.8529411764705883,0.8918918918918919,14,0.0035
1674,35,33,33,37,0.8823529411764706,0.8333333333333334,13,0.00325
1675,35,35,34,38,0.8857142857142857,0.904109589041096,14,0.0035
1676,35,36,33,37,0.9014084507042254,0.9166666666666667,13,0.00325
1677,36,34,34,37,0.9142857142857143,0.9315068493150684,14,0.0035
1678,36,35,33,37,0.9014084507042254,0.9589041095890412,13,0.00325
