rate,frame,ri,rj,cw_i,cw_j,dcw,f1_i,f1_j,df1
0.01,1062,1,3,127,127,0,0.6818181818181819,0.7272727272727272,-0.0454545454545453
0.01,1075,1,3,122,122,0,0.7111111111111111,0.7111111111111111,0.0
0.01,1079,1,3,122,122,0,0.8095238095238095,0.8095238095238095,0.0
0.01,1084,1,3,127,127,0,0.711111111111111,0.7272727272727272,-0.016161616161616155
0.01,1162,1,3,126,126,0,0.8205128205128205,0.8205128205128205,0.0
0.01,1222,1,3,134,134,0,0.8108108108108107,0.8108108108108107,0.0
0.01,1251,1,3,114,114,0,0.8421052631578947,0.8421052631578947,0.0
0.01,1255,1,3,122,122,0,0.8387096774193549,0.8085106382978724,0.030199039121482474
0.01,1292,1,3,129,129,0,0.8686868686868686,0.8571428571428572,0.011544011544011412
0.01,1339,1,3,130,130,0,0.8865979381443299,0.8865979381443299,0.0
0.01,1397,1,3,131,131,0,0.8541666666666667,0.8571428571428571,-0.0029761904761903546
0.01,1399,1,3,144,144,0,0.8723404255319149,0.8936170212765957,-0.02127659574468077
0.01,1402,1,3,124,124,0,0.8723404255319149,0.8817204301075269,-0.009380004575611944
0.01,1445,1,3,121,121,0,0.8979591836734694,0.8979591836734694,0.0
0.01,1460,1,3,133,133,0,0.9387755102040816,0.9387755102040816,0.0
0.01,1509,1,3,124,124,0,0.9166666666666666,0.9166666666666666,0.0
0.01,1514,1,3,122,122,0,0.9387755102040816,0.9387755102040816,0.0
0.01,1538,1,3,119,119,0,0.9473684210526316,0.9361702127659574,0.011198208286674283
0.01,1541,1,3,106,106,0,0.9462365591397848,0.9462365591397848,0.0
0.01,1551,1,3,133,133,0,0.9263157894736844,0.9361702127659574,-0.009854423292272929
0.01,1589,1,3,120,120,0,0.8941176470588236,0.8941176470588236,0.0
0.01,1591,1,3,125,125,0,0.8941176470588236,0.8941176470588236,0.0
0.01,1643,1,3,122,122,0,0.9333333333333332,0.9333333333333332,0.0
0.01,1655,1,3,127,127,0,0.9014084507042254,0.9014084507042254,0.0
0.01,1657,1,3,121,121,0,0.9459459459459458,0.9459459459459458,0.0
0.01,1663,1,3,119,119,0,0.96,0.96,0.0
0.01,1709,1,3,127,127,0,0.9117647058823528,0.9117647058823528,0.0
0.01,1729,1,3,123,123,0,0.9565217391304348,0.9565217391304348,0.0
0.01,1735,1,3,132,132,0,0.9090909090909092,0.923076923076923,-0.013986013986013845
0.01,1829,1,3,126,126,0,0.945945945945946,0.9315068493150684,0.014439096630877613
0.01,1846,1,3,129,129,0,0.9295774647887324,0.9295774647887324,0.0
0.01,1854,1,3,134,134,0,0.9333333333333332,0.918918918918919,0.014414414414414267
0.01,1860,1,3,126,126,0,0.918918918918919,0.918918918918919,0.0
0.01,1867,1,3,129,129,0,0.9295774647887324,0.9444444444444444,-0.014866979655712043
0.01,1874,1,3,135,135,0,0.9428571428571428,0.9428571428571428,0.0
0.01,1935,1,3,128,128,0,0.8974358974358975,0.8974358974358975,0.0
0.01,10,2,3,120,120,0,0.9166666666666666,0.9166666666666666,0.0
0.01,93,2,3,113,113,0,0.8750000000000001,0.8750000000000001,0.0
0.01,119,2,3,121,121,0,0.9583333333333334,0.9583333333333334,0.0
0.01,123,2,3,128,128,0,0.9387755102040816,0.9387755102040816,0.0
0.01,137,2,3,138,138,0,0.979591836734694,0.979591836734694,0.0
0.01,154,2,3,126,126,0,0.979591836734694,0.979591836734694,0.0
0.01,158,2,3,145,145,0,1.0,1.0,0.0
0.01,182,2,3,121,121,0,0.9545454545454544,0.9545454545454544,0.0
0.01,244,2,3,115,115,0,0.8571428571428571,0.8571428571428571,0.0
0.01,321,2,3,123,123,0,1.0,1.0,0.0
0.01,402,2,3,121,121,0,1.0,1.0,0.0
0.01,444,2,3,132,132,0,1.0,1.0,0.0
0.01,450,2,3,129,129,0,1.0,1.0,0.0
0.01,560,2,3,116,116,0,1.0,1.0,0.0
0.01,619,2,3,137,137,0,0.9,0.9,0.0
0.01,639,2,3,130,130,0,0.9302325581395348,0.9302325581395348,0.0
0.01,642,2,3,97,97,0,0.878048780487805,0.878048780487805,0.0
0.01,655,2,3,112,112,0,0.9787234042553192,0.9787234042553192,0.0
0.01,735,2,3,136,136,0,0.9,0.9,0.0
0.01,779,2,3,119,119,0,0.8,0.8,0.0
0.01,981,2,3,126,126,0,0.7555555555555556,0.7555555555555556,0.0
0.01,1001,2,3,132,132,0,0.8571428571428571,0.8095238095238095,0.04761904761904756
0.01,1091,2,3,115,115,0,0.761904761904762,0.7441860465116279,0.017718715393134077
0.01,1098,2,3,137,137,0,0.7894736842105262,0.7894736842105262,0.0
0.01,1105,2,3,132,132,0,0.7999999999999999,0.7999999999999999,0.0
0.01,1181,2,3,126,126,0,0.7368421052631577,0.7368421052631577,0.0
0.01,1249,2,3,129,129,0,0.8695652173913044,0.8351648351648351,0.03440038222646935
0.01,1290,2,3,137,137,0,0.8659793814432989,0.8775510204081632,-0.01157163896486435
0.01,1455,2,3,125,125,0,0.92,0.9108910891089108,0.009108910891089228
0.01,1498,2,3,128,128,0,0.9361702127659574,0.9361702127659574,0.0
0.01,1521,2,3,118,118,0,0.9462365591397848,0.9462365591397848,0.0
0.01,1811,2,3,123,123,0,0.9411764705882352,0.9565217391304348,-0.015345268542199642
0.01,1835,2,3,117,117,0,0.958904109589041,0.958904109589041,0.0
0.01,1869,2,3,137,137,0,0.9714285714285714,0.9714285714285714,0.0
0.01,1873,2,3,122,122,0,0.9577464788732396,0.9444444444444444,0.013302034428795184
0.01,1898,2,3,113,113,0,0.923076923076923,0.923076923076923,0.0
0.01,1906,2,3,131,131,0,0.8918918918918919,0.9041095890410958,-0.012217697149203954
0.05,11,0,1,610,610,0,0.962962962962963,0.962962962962963,0.0
0.05,142,0,1,625,625,0,1.0,0.9803921568627452,0.019607843137254832
0.05,146,0,1,607,607,0,1.0,1.0,0.0
0.05,253,0,1,626,626,0,0.962962962962963,0.962962962962963,0.0
0.05,432,0,1,662,662,0,0.9411764705882352,0.9411764705882352,0.0
0.05,511,0,1,587,587,0,1.0,1.0,0.0
0.05,547,0,1,648,648,0,0.923076923076923,0.923076923076923,0.0
0.05,570,0,1,631,631,0,0.875,0.875,0.0
0.05,578,0,1,626,626,0,0.8571428571428571,0.923076923076923,-0.06593406593406592
0.05,603,0,1,616,616,0,0.923076923076923,0.923076923076923,0.0
0.05,643,0,1,629,629,0,0.878048780487805,0.8292682926829269,0.04878048780487809
0.05,695,0,1,649,649,0,0.8571428571428571,0.9285714285714286,-0.07142857142857151
0.05,705,0,1,616,616,0,0.9333333333333332,0.9333333333333332,0.0
0.05,770,0,1,635,635,0,0.8571428571428571,0.8571428571428571,0.0
0.05,777,0,1,620,620,0,0.8421052631578948,0.8421052631578948,0.0
0.05,851,0,1,675,675,0,0.8679245283018867,0.8679245283018867,0.0
0.05,926,0,1,645,645,0,0.7142857142857143,0.782608695652174,-0.06832298136645965
0.05,1085,0,1,615,615,0,0.761904761904762,0.761904761904762,0.0
0.05,1096,0,1,624,624,0,0.7222222222222223,0.8421052631578948,-0.11988304093567248
0.05,1118,0,1,605,605,0,0.7777777777777778,0.7999999999999999,-0.022222222222222143
0.05,1140,0,1,640,640,0,0.7428571428571429,0.6857142857142857,0.05714285714285716
0.05,1245,0,1,646,646,0,0.8478260869565218,0.8085106382978724,0.03931544865864944
0.05,1277,0,1,656,656,0,0.8421052631578948,0.8602150537634408,-0.01810979060554596
0.05,1528,0,1,630,630,0,0.9574468085106383,0.9574468085106383,0.0
0.05,1530,0,1,635,635,0,0.9473684210526316,0.9148936170212766,0.03247480403135505
0.05,1604,0,1,618,618,0,0.902439024390244,0.9,0.0024390243902440156
0.05,1630,0,1,641,641,0,0.9487179487179488,0.9090909090909092,0.03962703962703962
0.05,1682,0,1,614,614,0,0.9444444444444444,0.9444444444444444,0.0
0.05,1870,0,1,637,637,0,0.9565217391304348,0.9428571428571428,0.013664596273291973
0.05,168,0,2,669,669,0,0.9787234042553192,0.9787234042553192,0.0
0.05,222,0,2,624,624,0,0.972972972972973,0.9444444444444444,0.028528528528528607
0.05,227,0,2,598,598,0,0.9411764705882352,0.9411764705882352,0.0
0.05,319,0,2,608,608,0,0.962962962962963,0.962962962962963,0.0
0.05,418,0,2,641,641,0,1.0,1.0,0.0
0.05,496,0,2,657,657,0,1.0,1.0,0.0
0.05,520,0,2,602,602,0,1.0,1.0,0.0
0.05,626,0,2,633,633,0,0.9047619047619048,0.9047619047619048,0.0
0.05,691,0,2,672,672,0,0.9333333333333332,0.9333333333333332,0.0
0.05,761,0,2,629,629,0,0.7499999999999999,0.782608695652174,-0.03260869565217406
0.05,820,0,2,607,607,0,0.75,0.7346938775510204,0.015306122448979553
0.05,841,0,2,641,641,0,0.84,0.875,-0.03500000000000003
0.05,1012,0,2,617,617,0,0.782608695652174,0.7083333333333334,0.07427536231884058
0.05,1108,0,2,617,617,0,0.823529411764706,0.8333333333333334,-0.009803921568627416
0.05,1178,0,2,614,614,0,0.7692307692307692,0.7567567567567567,0.012474012474012475
0.05,1251,0,2,632,632,0,0.851063829787234,0.8541666666666666,-0.00310283687943258
0.05,1435,0,2,622,622,0,0.8979591836734694,0.9306930693069309,-0.03273388563346147
0.05,1461,0,2,636,636,0,0.9278350515463918,0.8979591836734694,0.0298758678729224
0.05,1570,0,2,621,621,0,0.8636363636363636,0.8988764044943819,-0.03524004085801824
0.05,1619,0,2,614,614,0,0.8860759493670887,0.8500000000000001,0.03607594936708858
0.05,1681,0,2,613,613,0,0.9066666666666668,0.9315068493150684,-0.0248401826484016
0.05,1726,0,2,654,654,0,0.8985507246376812,0.9142857142857144,-0.015734989648033215
0.05,1747,0,2,628,628,0,0.9411764705882354,0.9411764705882354,0.0
0.05,1905,0,2,619,619,0,0.9333333333333332,0.96,-0.026666666666666727
0.05,39,0,3,629,629,0,0.8695652173913043,0.8695652173913043,0.0
0.05,242,0,3,648,648,0,0.9333333333333332,0.896551724137931,0.03678160919540219
0.05,568,0,3,617,617,0,1.0,1.0,0.0
0.05,633,0,3,630,630,0,0.9268292682926828,0.9268292682926828,0.0
0.05,715,0,3,619,619,0,0.9655172413793104,0.9655172413793104,0.0
0.05,920,0,3,647,647,0,0.782608695652174,0.7272727272727272,0.055335968379446765
0.05,926,0,3,645,645,0,0.7142857142857143,0.8444444444444444,-0.13015873015873014
0.05,953,0,3,609,609,0,0.7234042553191489,0.5957446808510638,0.12765957446808507
0.05,1076,0,3,614,614,0,0.6521739130434783,0.6666666666666666,-0.01449275362318836
0.05,1158,0,3,612,612,0,0.7368421052631577,0.717948717948718,0.01889338731443979
0.05,1253,0,3,599,599,0,0.8297872340425533,0.8172043010752689,0.01258293296728441
0.05,1462,0,3,653,653,0,0.88,0.9072164948453608,-0.027216494845360817
0.05,1489,0,3,631,631,0,0.9183673469387756,0.9072164948453608,0.01115085209341482
0.05,1586,0,3,627,627,0,0.8705882352941177,0.9176470588235294,-0.04705882352941171
0.05,1640,0,3,668,668,0,0.9333333333333332,0.9333333333333332,0.0
0.05,1761,0,3,613,613,0,0.8985507246376812,0.9142857142857144,-0.015734989648033215
0.05,1802,0,3,630,630,0,0.9142857142857144,0.927536231884058,-0.013250517598343614
0.05,1898,0,3,599,599,0,0.923076923076923,0.923076923076923,0.0
0.05,154,1,2,603,603,0,0.979591836734694,0.979591836734694,0.0
0.05,282,1,2,619,619,0,0.9523809523809524,0.9523809523809524,0.0
0.05,461,1,2,660,660,0,1.0,1.0,0.0
0.05,497,1,2,631,631,0,1.0,1.0,0.0
0.05,517,1,2,642,642,0,1.0,1.0,0.0
0.05,568,1,2,620,620,0,1.0,1.0,0.0
0.05,569,1,2,621,621,0,0.9333333333333332,1.0,-0.06666666666666676
0.05,699,1,2,632,632,0,0.962962962962963,1.0,-0.03703703703703698
0.05,904,1,2,630,630,0,0.8333333333333333,0.7659574468085107,0.06737588652482251
0.05,1015,1,2,633,633,0,0.8,0.851063829787234,-0.051063829787234005
0.05,1161,1,2,645,645,0,0.7027027027027027,0.7894736842105262,-0.08677098150782347
0.05,1177,1,2,655,655,0,0.7222222222222223,0.7567567567567567,-0.03453453453453437
0.05,1316,1,2,621,621,0,0.8958333333333334,0.8958333333333334,0.0
0.05,1358,1,2,647,647,0,0.8936170212765958,0.8842105263157894,0.009406494960806366
0.05,1402,1,2,639,639,0,0.851063829787234,0.8723404255319149,-0.021276595744680882
0.05,1445,1,2,660,660,0,0.888888888888889,0.888888888888889,0.0
0.05,1491,1,2,645,645,0,0.9361702127659574,0.9072164948453608,0.028953717920596533
0.05,1603,1,2,640,640,0,0.9156626506024096,0.9268292682926828,-0.011166617690273162
0.05,1652,1,2,624,624,0,0.9577464788732396,0.9577464788732396,0.0
0.05,1663,1,2,646,646,0,0.96,0.8888888888888888,0.07111111111111112
0.05,1706,1,2,666,666,0,0.9411764705882352,0.911764705882353,0.029411764705882137
0.05,1882,1,2,610,610,0,0.9315068493150684,0.9333333333333332,-0.0018264840182647957
0.05,1956,1,2,626,626,0,0.9610389610389612,0.9090909090909092,0.051948051948052076
0.05,38,1,3,649,649,0,0.888888888888889,0.8636363636363636,0.025252525252525304
0.05,89,1,3,613,613,0,0.8163265306122449,0.8333333333333333,-0.017006802721088343
0.05,94,1,3,620,620,0,0.8333333333333334,0.8333333333333334,0.0
0.05,254,1,3,630,630,0,0.88,0.8,0.07999999999999996
0.05,367,1,3,634,634,0,1.0,1.0,0.0
0.05,417,1,3,627,627,0,1.0,1.0,0.0
0.05,426,1,3,620,620,0,1.0,1.0,0.0
0.05,475,1,3,618,618,0,1.0,1.0,0.0
0.05,657,1,3,643,643,0,1.0,1.0,0.0
0.05,855,1,3,579,579,0,0.7924528301886793,0.8363636363636363,-0.04391080617495702
0.05,926,1,3,645,645,0,0.782608695652174,0.8444444444444444,-0.061835748792270495
0.05,941,1,3,618,618,0,0.909090909090909,0.8372093023255814,0.07188160676532751
0.05,1232,1,3,602,602,0,0.7428571428571429,0.7428571428571429,0.0
0.05,1433,1,3,616,616,0,0.8823529411764706,0.9072164948453608,-0.02486355366889026
0.05,1457,1,3,610,610,0,0.94,0.9387755102040816,0.001224489795918382
0.05,1490,1,3,626,626,0,0.8979591836734694,0.9183673469387756,-0.020408163265306256
0.05,1603,1,3,640,640,0,0.9156626506024096,0.9268292682926828,-0.011166617690273162
0.05,1813,1,3,597,597,0,0.9142857142857144,0.9142857142857144,0.0
0.05,1841,1,3,617,617,0,0.9295774647887324,0.9444444444444444,-0.014866979655712043
0.05,170,2,3,602,602,0,0.9545454545454544,0.9777777777777776,-0.02323232323232327
0.05,177,2,3,635,635,0,0.9545454545454544,0.9777777777777776,-0.02323232323232327
0.05,194,2,3,616,616,0,0.9,0.9,0.0
0.05,217,2,3,637,637,0,0.9473684210526316,0.9473684210526316,0.0
0.05,248,2,3,634,634,0,0.923076923076923,0.923076923076923,0.0
0.05,256,2,3,630,630,0,0.8,0.846153846153846,-0.04615384615384599
0.05,291,2,3,611,611,0,1.0,1.0,0.0
0.05,528,2,3,622,622,0,1.0,1.0,0.0
0.05,684,2,3,606,606,0,0.9444444444444444,0.9142857142857144,0.03015873015873005
0.05,731,2,3,616,616,0,0.9523809523809524,0.9523809523809524,0.0
0.05,811,2,3,623,623,0,0.9268292682926828,0.95,-0.023170731707317205
0.05,991,2,3,634,634,0,0.7727272727272727,0.7391304347826088,0.03359683794466395
0.05,994,2,3,654,654,0,0.7804878048780488,0.8372093023255814,-0.05672149744753263
0.05,1302,2,3,631,631,0,0.8631578947368421,0.888888888888889,-0.025730994152046827
0.05,1534,2,3,611,611,0,0.9574468085106383,0.9462365591397848,0.011210249370853576
0.05,1550,2,3,620,620,0,0.945054945054945,0.9347826086956522,0.01027233635929281
0.05,1603,2,3,640,640,0,0.9268292682926828,0.9268292682926828,0.0
0.05,1734,2,3,608,608,0,0.955223880597015,0.8955223880597014,0.059701492537313605
0.05,1778,2,3,624,624,0,0.8695652173913043,0.927536231884058,-0.05797101449275366
0.05,1782,2,3,623,623,0,0.9090909090909092,0.9090909090909092,0.0
0.05,1812,2,3,653,653,0,0.9142857142857144,0.9577464788732396,-0.043460764587525236
0.05,1958,2,3,628,628,0,0.935064935064935,0.9473684210526316,-0.012303485987696594
0.05,1970,2,3,642,642,0,0.904109589041096,0.9166666666666669,-0.0125570776255709
0.1,510,0,1,1241,1241,0,0.923076923076923,0.923076923076923,0.0
0.1,541,0,1,1241,1241,0,1.0,1.0,0.0
0.1,648,0,1,1260,1260,0,0.9130434782608696,0.9333333333333332,-0.020289855072463614
0.1,910,0,1,1233,1233,0,0.7916666666666667,0.7727272727272727,0.018939393939394034
0.1,937,0,1,1273,1273,0,0.8372093023255814,0.8571428571428571,-0.019933554817275656
0.1,1072,0,1,1238,1238,0,0.8444444444444444,0.8181818181818182,0.02626262626262621
0.1,1221,0,1,1257,1257,0,0.7428571428571429,0.8205128205128205,-0.0776556776556776
0.1,1254,0,1,1249,1249,0,0.8387096774193549,0.7826086956521738,0.056100981767181035
0.1,1295,0,1,1252,1252,0,0.8399999999999999,0.8571428571428572,-0.01714285714285735
0.1,1364,0,1,1275,1275,0,0.8723404255319149,0.8421052631578948,0.03023516237402013
0.1,1521,0,1,1234,1234,0,0.9347826086956522,0.9130434782608696,0.021739130434782594
0.1,1571,0,1,1253,1253,0,0.9347826086956522,0.924731182795699,0.010051425899953226
0.1,1699,0,1,1237,1237,0,0.8857142857142858,0.9142857142857144,-0.02857142857142858
0.1,1892,0,1,1208,1208,0,0.935064935064935,0.9487179487179488,-0.013653013653013746
0.1,1962,0,1,1246,1246,0,0.9066666666666668,0.9066666666666668,0.0
0.1,35,0,2,1260,1260,0,0.8292682926829269,0.8571428571428572,-0.027874564459930307
0.1,138,0,2,1297,1297,0,0.9583333333333334,1.0,-0.04166666666666663
0.1,140,0,2,1203,1203,0,0.9803921568627452,0.9803921568627452,0.0
0.1,354,0,2,1295,1295,0,1.0,1.0,0.0
0.1,537,0,2,1240,1240,0,1.0,1.0,0.0
0.1,602,0,2,1264,1264,0,1.0,1.0,0.0
0.1,637,0,2,1287,1287,0,0.8837209302325582,0.8837209302325582,0.0
0.1,729,0,2,1284,1284,0,0.8695652173913044,0.8695652173913044,0.0
0.1,829,0,2,1261,1261,0,0.8510638297872342,0.8260869565217391,0.024976873265495025
0.1,882,0,2,1273,1273,0,0.7916666666666666,0.816326530612245,-0.024659863945578397
0.1,906,0,2,1289,1289,0,0.8444444444444444,0.851063829787234,-0.006619385342789608
0.1,1000,0,2,1205,1205,0,0.761904761904762,0.761904761904762,0.0
0.1,1238,0,2,1300,1300,0,0.8131868131868132,0.8387096774193549,-0.025522864232541687
0.1,1314,0,2,1259,1259,0,0.8749999999999999,0.9052631578947368,-0.03026315789473688
0.1,1400,0,2,1252,1252,0,0.851063829787234,0.8695652173913043,-0.018501387604070274
0.1,1417,0,2,1233,1233,0,0.92,0.9090909090909092,0.010909090909090868
0.1,1520,0,2,1229,1229,0,0.9565217391304348,0.9462365591397848,0.01028517999065004
0.1,1735,0,2,1235,1235,0,0.9253731343283584,0.90625,0.019123134328358438
0.1,1844,0,2,1267,1267,0,0.9166666666666666,0.9041095890410958,0.01255707762557079
0.1,1,0,3,1267,1267,0,1.0,0.9523809523809524,0.04761904761904756
0.1,312,0,3,1241,1241,0,0.962962962962963,1.0,-0.03703703703703698
0.1,315,0,3,1279,1279,0,1.0,1.0,0.0
0.1,323,0,3,1261,1261,0,0.96,1.0,-0.040000000000000036
0.1,602,0,3,1264,1264,0,1.0,1.0,0.0
0.1,680,0,3,1251,1251,0,0.9411764705882352,0.9411764705882352,0.0
0.1,703,0,3,1246,1246,0,0.896551724137931,0.896551724137931,0.0
0.1,715,0,3,1290,1290,0,0.9655172413793104,0.9285714285714286,0.036945812807881784
0.1,728,0,3,1253,1253,0,0.9090909090909092,0.9090909090909092,0.0
0.1,754,0,3,1265,1265,0,0.782608695652174,0.782608695652174,0.0
0.1,852,0,3,1244,1244,0,0.8679245283018867,0.8679245283018867,0.0
0.1,921,0,3,1272,1272,0,0.8333333333333333,0.8085106382978723,0.024822695035460973
0.1,947,0,3,1239,1239,0,0.7142857142857143,0.5714285714285715,0.1428571428571428
0.1,1102,0,3,1248,1248,0,0.7999999999999999,0.8648648648648649,-0.06486486486486498
0.1,1208,0,3,1257,1257,0,0.7894736842105262,0.7647058823529412,0.02476780185758498
0.1,1211,0,3,1307,1307,0,0.8108108108108107,0.7567567567567567,0.05405405405405406
0.1,1422,0,3,1258,1258,0,0.94,0.8842105263157894,0.0557894736842105
0.1,1517,0,3,1277,1277,0,0.9473684210526316,0.9278350515463918,0.01953336950623985
0.1,1802,0,3,1215,1215,0,0.9295774647887324,0.9142857142857144,0.015291750503018009
0.1,146,1,2,1256,1256,0,1.0,0.9615384615384616,0.038461538461538436
0.1,311,1,2,1264,1264,0,1.0,0.962962962962963,0.03703703703703698
0.1,320,1,2,1247,1247,0,1.0,1.0,0.0
0.1,442,1,2,1244,1244,0,1.0,1.0,0.0
0.1,674,1,2,1218,1218,0,0.9032258064516128,0.9032258064516128,0.0
0.1,785,1,2,1274,1274,0,0.923076923076923,0.9473684210526316,-0.02429149797570862
0.1,1102,1,2,1262,1262,0,0.8333333333333334,0.7999999999999999,0.03333333333333344
0.1,1143,1,2,1239,1239,0,0.6842105263157895,0.6666666666666667,0.01754385964912275
0.1,1189,1,2,1242,1242,0,0.7027027027027027,0.8108108108108107,-0.108108108108108
0.1,1220,1,2,1223,1223,0,0.8,0.7567567567567567,0.04324324324324336
0.1,1380,1,2,1239,1239,0,0.8571428571428571,0.8686868686868686,-0.011544011544011523
0.1,1579,1,2,1256,1256,0,0.8636363636363636,0.8837209302325582,-0.02008456659619451
0.1,1586,1,2,1273,1273,0,0.8941176470588236,0.8941176470588236,0.0
0.1,1792,1,2,1271,1271,0,0.9166666666666669,0.9142857142857144,0.0023809523809524835
0.1,1816,1,2,1253,1253,0,0.8767123287671234,0.9295774647887324,-0.05286513602160903
0.1,4,1,3,1247,1247,0,1.0,0.9090909090909092,0.09090909090909083
0.1,73,1,3,1236,1236,0,0.923076923076923,0.8846153846153847,0.038461538461538325
0.1,138,1,3,1284,1284,0,0.979591836734694,0.979591836734694,0.0
0.1,145,1,3,1294,1294,0,0.9387755102040816,0.9387755102040816,0.0
0.1,182,1,3,1239,1239,0,0.9545454545454544,0.9545454545454544,0.0
0.1,332,1,3,1279,1279,0,1.0,1.0,0.0
0.1,454,1,3,1263,1263,0,0.875,0.875,0.0
0.1,502,1,3,1247,1247,0,1.0,1.0,0.0
0.1,590,1,3,1283,1283,0,0.923076923076923,0.923076923076923,0.0
0.1,818,1,3,1267,1267,0,0.7111111111111111,0.8260869565217391,-0.114975845410628
0.1,828,1,3,1248,1248,0,0.7916666666666666,0.8085106382978724,-0.016843971631205767
0.1,1453,1,3,1268,1268,0,0.9019607843137256,0.8686868686868686,0.033273915626857
0.1,1598,1,3,1264,1264,0,0.9135802469135802,0.9268292682926828,-0.013249021379102555
0.1,1606,1,3,1264,1264,0,0.951219512195122,0.951219512195122,0.0
0.1,1618,1,3,1269,1269,0,0.9,0.8860759493670887,0.013924050632911356
0.1,1640,1,3,1242,1242,0,0.9210526315789476,0.8717948717948718,0.04925775978407576
0.1,1685,1,3,1265,1265,0,0.8857142857142857,0.8611111111111112,0.024603174603174516
0.1,1687,1,3,1259,1259,0,0.923076923076923,0.9253731343283584,-0.0022962112514354205
0.1,1733,1,3,1275,1275,0,0.9117647058823528,0.9117647058823528,0.0
0.1,17,2,3,1262,1262,0,0.96,0.9230769230769232,0.036923076923076725
0.1,109,2,3,1258,1258,0,0.9166666666666666,0.9166666666666666,0.0
0.1,148,2,3,1300,1300,0,0.9166666666666666,0.96,-0.043333333333333335
0.1,377,2,3,1258,1258,0,0.96,1.0,-0.040000000000000036
0.1,602,2,3,1264,1264,0,1.0,1.0,0.0
0.1,653,2,3,1234,1234,0,0.9565217391304348,0.9130434782608696,0.04347826086956519
0.1,717,2,3,1210,1210,0,0.7999999999999999,0.9032258064516128,-0.10322580645161283
0.1,903,2,3,1272,1272,0,0.7916666666666667,0.6808510638297872,0.11081560283687952
0.1,1252,2,3,1242,1242,0,0.8571428571428572,0.8125,0.044642857142857206
0.1,1329,2,3,1277,1277,0,0.8749999999999999,0.8631578947368421,0.011842105263157765
0.1,1415,2,3,1231,1231,0,0.9183673469387756,0.9,0.01836734693877562
0.1,1647,2,3,1250,1250,0,0.9066666666666668,0.9333333333333332,-0.026666666666666394
0.1,1776,2,3,1258,1258,0,0.8985507246376812,0.9014084507042254,-0.0028577260665442195
0.1,1839,2,3,1237,1237,0,0.9577464788732396,0.9444444444444444,0.013302034428795184
0.1,1910,2,3,1262,1262,0,0.935064935064935,0.9230769230769232,0.011988011988011804
0.1,1929,2,3,1261,1261,0,0.9135802469135802,0.8780487804878048,0.035531466425775426
0.25,100,0,1,3211,3211,0,0.9387755102040816,0.9387755102040816,0.0
0.25,157,0,1,3180,3180,0,0.9565217391304348,1.0,-0.04347826086956519
0.25,289,0,1,3161,3161,0,1.0,1.0,0.0
0.25,484,0,1,3148,3148,0,1.0,1.0,0.0
0.25,579,0,1,3101,3101,0,0.923076923076923,1.0,-0.07692307692307698
0.25,677,0,1,3101,3101,0,0.9090909090909092,0.9375,-0.02840909090909083
0.25,1202,0,1,3151,3151,0,0.7692307692307692,0.8205128205128205,-0.05128205128205132
0.25,1203,0,1,3095,3095,0,0.6857142857142857,0.8108108108108107,-0.12509652509652502
0.25,1270,0,1,3091,3091,0,0.8172043010752688,0.782608695652174,0.03459560542309481
0.25,1473,0,1,3108,3108,0,0.888888888888889,0.9090909090909092,-0.02020202020202022
0.25,1641,0,1,3118,3118,0,0.9333333333333332,0.8831168831168831,0.05021645021645016
0.25,1712,0,1,3164,3164,0,0.8529411764705883,0.8955223880597014,-0.0425812115891131
0.25,1798,0,1,3033,3033,0,0.8493150684931507,0.8985507246376812,-0.049235656144530404
0.25,186,0,2,3123,3123,0,0.9302325581395348,0.8717948717948718,0.058437686344662954
0.25,278,0,2,3152,3152,0,0.88,0.9523809523809524,-0.07238095238095243
0.25,338,0,2,3169,3169,0,1.0,0.9166666666666666,0.08333333333333337
0.25,477,0,2,3173,3173,0,0.8571428571428571,0.923076923076923,-0.06593406593406592
0.25,801,0,2,3098,3098,0,0.8292682926829269,0.8571428571428572,-0.027874564459930307
0.25,906,0,2,3114,3114,0,0.8085106382978724,0.7999999999999999,0.008510638297872464
0.25,1630,0,2,3151,3151,0,0.8888888888888888,0.8641975308641974,0.024691358024691468
0.25,1977,0,2,3123,3123,0,0.918918918918919,0.88,0.038918918918918965
0.25,18,0,3,3151,3151,0,0.96,0.8799999999999999,0.08000000000000007
0.25,133,0,3,3146,3146,0,0.9387755102040816,0.9387755102040816,0.0
0.25,450,0,3,3158,3158,0,0.9333333333333332,1.0,-0.06666666666666676
0.25,673,0,3,3067,3067,0,0.8484848484848484,0.8235294117647058,0.024955436720142554
0.25,896,0,3,3225,3225,0,0.7555555555555556,0.8085106382978724,-0.05295508274231675
0.25,1025,0,3,3094,3094,0,0.7441860465116279,0.6153846153846153,0.1288014311270126
0.25,1062,0,3,3193,3193,0,0.5581395348837209,0.5714285714285713,-0.013289036544850363
0.25,1517,0,3,3106,3106,0,0.9583333333333331,0.8842105263157894,0.0741228070175437
0.25,1581,0,3,3117,3117,0,0.8735632183908046,0.8095238095238095,0.0640394088669951
0.25,1709,0,3,3107,3107,0,0.8857142857142858,0.9090909090909092,-0.023376623376623384
0.25,1729,0,3,3134,3134,0,0.9142857142857144,0.8823529411764706,0.031932773109243806
0.25,13,1,2,3078,3078,0,0.8,0.8799999999999999,-0.07999999999999985
