split,budget,channel,snr_db,policy,f1,payload_msym,n_frames,bler_F,lambda_star,rho_E,rho_L,rho_F
test,0.1,awgn,10.0,oracle_lambda,0.9304047207373272,0.34610599078341014,2170,0.0,0.05,0.06359447004608294,0.6013824884792627,0.3350230414746544
test,0.1,awgn,10.0,catosg,0.8923972870967742,0.06005806451612903,2170,0.0,0.05,0.0,0.9626728110599079,0.03732718894009217
test,0.1,awgn,12.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.05,,,
test,0.1,awgn,12.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.05,,,
test,0.1,awgn,12.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.05,,,
test,0.1,awgn,12.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.05,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.1,awgn,12.0,oracle_lambda,0.9304047207373272,0.34610599078341014,2170,0.0,0.05,0.06359447004608294,0.6013824884792627,0.3350230414746544
test,0.1,awgn,12.0,catosg,0.8929063898617512,0.06985161290322581,2170,0.0,0.05,0.0,0.9525345622119815,0.047465437788018434
test,0.1,awgn,14.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.05,,,
test,0.1,awgn,14.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.05,,,
test,0.1,awgn,14.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.05,,,
test,0.1,awgn,14.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.05,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.1,awgn,14.0,oracle_lambda,0.9304047207373272,0.34610599078341014,2170,0.0,0.05,0.06359447004608294,0.6013824884792627,0.3350230414746544
test,0.1,awgn,14.0,catosg,0.8930310069124424,0.07252258064516129,2170,0.0,0.05,0.0,0.9497695852534562,0.05023041474654378
test,0.1,awgn,16.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.05,,,
test,0.1,awgn,16.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.05,,,
test,0.1,awgn,16.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.05,,,
test,0.1,awgn,16.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.05,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.1,awgn,16.0,oracle_lambda,0.9304047207373272,0.34610599078341014,2170,0.0,0.05,0.06359447004608294,0.6013824884792627,0.3350230414746544
test,0.1,awgn,16.0,catosg,0.8930310069124424,0.07252258064516129,2170,0.0,0.05,0.0,0.9497695852534562,0.05023041474654378
test,0.1,awgn,18.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.05,,,
test,0.1,awgn,18.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.05,,,
test,0.1,awgn,18.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.05,,,
test,0.1,awgn,18.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.05,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.1,awgn,18.0,oracle_lambda,0.9304047207373272,0.34610599078341014,2170,0.0,0.05,0.06359447004608294,0.6013824884792627,0.3350230414746544
test,0.1,awgn,18.0,catosg,0.8929798036866359,0.0720774193548387,2170,0.0,0.05,0.0,0.9502304147465438,0.04976958525345622
test,0.1,awgn,20.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.05,,,
test,0.1,awgn,20.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.05,,,
test,0.1,awgn,20.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.05,,,
test,0.1,awgn,20.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.05,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.1,awgn,20.0,oracle_lambda,0.9304047207373272,0.34610599078341014,2170,0.0,0.05,0.06359447004608294,0.6013824884792627,0.3350230414746544
test,0.1,awgn,20.0,catosg,0.8930031986175115,0.07252258064516129,2170,0.0,0.05,0.0,0.9497695852534562,0.05023041474654378
test,0.1,rayleigh,0.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.05,,,
test,0.1,rayleigh,0.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,0.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,0.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,0.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,0.0,catosg,0.8909505705069125,0.023988940092165893,2170,1.0,0.05,0.0004608294930875576,0.9995391705069124,0.0
test,0.1,rayleigh,2.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.05,,,
test,0.1,rayleigh,2.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,2.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,2.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,2.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,2.0,catosg,0.8909505705069125,0.023988940092165893,2170,1.0,0.05,0.0004608294930875576,0.9995391705069124,0.0
test,0.1,rayleigh,4.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.05,,,
test,0.1,rayleigh,4.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,4.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,4.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,4.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,4.0,catosg,0.8909505705069125,0.023988940092165893,2170,1.0,0.05,0.0004608294930875576,0.9995391705069124,0.0
test,0.1,rayleigh,6.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.05,,,
test,0.1,rayleigh,6.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,6.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,6.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,6.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,6.0,catosg,0.8909505705069125,0.023988940092165893,2170,1.0,0.05,0.0004608294930875576,0.9995391705069124,0.0
test,0.1,rayleigh,8.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.05,,,
test,0.1,rayleigh,8.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,8.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,8.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,8.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,8.0,catosg,0.8909505705069125,0.023988940092165893,2170,1.0,0.05,0.0004608294930875576,0.9995391705069124,0.0
test,0.1,rayleigh,10.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.05,,,
test,0.1,rayleigh,10.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,10.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,10.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,10.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,10.0,catosg,0.8909505705069125,0.023977880184331796,2170,1.0,0.05,0.0009216589861751152,0.9990783410138249,0.0
test,0.1,rayleigh,12.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.05,,,
test,0.1,rayleigh,12.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,12.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,12.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,12.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,12.0,catosg,0.8909505705069125,0.023977880184331796,2170,1.0,0.05,0.0009216589861751152,0.9990783410138249,0.0
test,0.1,rayleigh,14.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.05,,,
test,0.1,rayleigh,14.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,14.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,14.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,14.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,14.0,catosg,0.8909505705069125,0.023977880184331796,2170,1.0,0.05,0.0009216589861751152,0.9990783410138249,0.0
test,0.1,rayleigh,16.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.05,,,
test,0.1,rayleigh,16.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,16.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,16.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,16.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,16.0,catosg,0.8909505705069125,0.023977880184331796,2170,1.0,0.05,0.0009216589861751152,0.9990783410138249,0.0
test,0.1,rayleigh,18.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.05,,,
test,0.1,rayleigh,18.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,18.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,18.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,18.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,18.0,catosg,0.8909505705069125,0.023977880184331796,2170,1.0,0.05,0.0009216589861751152,0.9990783410138249,0.0
test,0.1,rayleigh,20.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.05,,,
test,0.1,rayleigh,20.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,20.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.05,,,
test,0.1,rayleigh,20.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,20.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.05,0.15714285714285714,0.8428571428571429,0.0
test,0.1,rayleigh,20.0,catosg,0.8909505705069125,0.023977880184331796,2170,1.0,0.05,0.0009216589861751152,0.9990783410138249,0.0
test,0.2,awgn,0.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,awgn,0.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,awgn,0.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,awgn,0.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,awgn,0.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,awgn,0.0,catosg,0.8909505705069125,0.023955760368663592,2170,1.0,0.02,0.0018433179723502304,0.9981566820276497,0.0
test,0.2,awgn,2.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,awgn,2.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,awgn,2.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,awgn,2.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,awgn,2.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,awgn,2.0,catosg,0.8909505705069125,0.023955760368663592,2170,1.0,0.02,0.0018433179723502304,0.9981566820276497,0.0
test,0.2,awgn,4.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,awgn,4.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,awgn,4.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,awgn,4.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,awgn,4.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,awgn,4.0,catosg,0.8909505705069125,0.023955760368663592,2170,1.0,0.02,0.0018433179723502304,0.9981566820276497,0.0
test,0.2,awgn,6.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,awgn,6.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,awgn,6.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,awgn,6.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,awgn,6.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,awgn,6.0,catosg,0.8909505705069125,0.023966820276497693,2170,1.0,0.02,0.0013824884792626728,0.9986175115207373,0.0
test,0.2,awgn,8.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.4024,0.02,,,
test,0.2,awgn,8.0,fixed_F,0.8546403233913363,0.9900000000000001,2170,0.4024,0.02,,,
test,0.2,awgn,8.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.4024,0.02,,,
test,0.2,awgn,8.0,oracle_masked,0.9004516908364978,0.24296958525345624,2170,0.4024,0.02,0.03917050691244239,0.7331797235023041,0.22764976958525346
test,0.2,awgn,8.0,oracle_lambda,0.8995118401434102,0.15238341013824885,2170,0.4024,0.02,0.06682027649769585,0.7986175115207373,0.13456221198156681
test,0.2,awgn,8.0,catosg,0.8909505705069125,0.023999999999999997,2170,0.4024,0.02,0.0,1.0,0.0
test,0.2,awgn,10.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.02,,,
test,0.2,awgn,10.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.02,,,
test,0.2,awgn,10.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.02,,,
test,0.2,awgn,10.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.02,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.2,awgn,10.0,oracle_lambda,0.9350924023041475,0.48003041474654373,2170,0.0,0.02,0.047926267281105994,0.4788018433179724,0.4732718894009217
test,0.2,awgn,10.0,catosg,0.9132873903225808,0.44200645161290325,2170,0.0,0.02,0.0,0.5672811059907834,0.4327188940092166
test,0.2,awgn,12.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.02,,,
test,0.2,awgn,12.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.02,,,
test,0.2,awgn,12.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.02,,,
test,0.2,awgn,12.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.02,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.2,awgn,12.0,oracle_lambda,0.9350924023041475,0.48003041474654373,2170,0.0,0.02,0.047926267281105994,0.4788018433179724,0.4732718894009217
test,0.2,awgn,12.0,catosg,0.9133977059907834,0.4535806451612904,2170,0.0,0.02,0.0,0.5552995391705069,0.4447004608294931
test,0.2,awgn,14.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.02,,,
test,0.2,awgn,14.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.02,,,
test,0.2,awgn,14.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.02,,,
test,0.2,awgn,14.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.02,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.2,awgn,14.0,oracle_lambda,0.9350924023041475,0.48003041474654373,2170,0.0,0.02,0.047926267281105994,0.4788018433179724,0.4732718894009217
test,0.2,awgn,14.0,catosg,0.9133117235023042,0.45536129032258066,2170,0.0,0.02,0.0,0.5534562211981566,0.4465437788018433
test,0.2,awgn,16.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.02,,,
test,0.2,awgn,16.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.02,,,
test,0.2,awgn,16.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.02,,,
test,0.2,awgn,16.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.02,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.2,awgn,16.0,oracle_lambda,0.9350924023041475,0.48003041474654373,2170,0.0,0.02,0.047926267281105994,0.4788018433179724,0.4732718894009217
test,0.2,awgn,16.0,catosg,0.9134109709677419,0.45447096774193546,2170,0.0,0.02,0.0,0.5543778801843318,0.4456221198156682
test,0.2,awgn,18.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.02,,,
test,0.2,awgn,18.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.02,,,
test,0.2,awgn,18.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.02,,,
test,0.2,awgn,18.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.02,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.2,awgn,18.0,oracle_lambda,0.9350924023041475,0.48003041474654373,2170,0.0,0.02,0.047926267281105994,0.4788018433179724,0.4732718894009217
test,0.2,awgn,18.0,catosg,0.9132447930875576,0.45491612903225814,2170,0.0,0.02,0.0,0.5539170506912442,0.44608294930875575
test,0.2,awgn,20.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.02,,,
test,0.2,awgn,20.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.02,,,
test,0.2,awgn,20.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.02,,,
test,0.2,awgn,20.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.02,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.2,awgn,20.0,oracle_lambda,0.9350924023041475,0.48003041474654373,2170,0.0,0.02,0.047926267281105994,0.4788018433179724,0.4732718894009217
test,0.2,awgn,20.0,catosg,0.9133430889400921,0.45536129032258066,2170,0.0,0.02,0.0,0.5534562211981566,0.4465437788018433
test,0.2,rayleigh,0.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,rayleigh,0.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,0.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,0.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,0.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,0.0,catosg,0.8909505705069125,0.023955760368663592,2170,1.0,0.02,0.0018433179723502304,0.9981566820276497,0.0
test,0.2,rayleigh,2.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,rayleigh,2.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,2.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,2.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,2.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,2.0,catosg,0.8909505705069125,0.023955760368663592,2170,1.0,0.02,0.0018433179723502304,0.9981566820276497,0.0
test,0.2,rayleigh,4.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,rayleigh,4.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,4.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,4.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,4.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,4.0,catosg,0.8909505705069125,0.023955760368663592,2170,1.0,0.02,0.0018433179723502304,0.9981566820276497,0.0
test,0.2,rayleigh,6.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,rayleigh,6.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,6.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,6.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,6.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,6.0,catosg,0.8909505705069125,0.023955760368663592,2170,1.0,0.02,0.0018433179723502304,0.9981566820276497,0.0
test,0.2,rayleigh,8.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,rayleigh,8.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,8.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,8.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,8.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,8.0,catosg,0.8909505705069125,0.023966820276497693,2170,1.0,0.02,0.0013824884792626728,0.9986175115207373,0.0
test,0.2,rayleigh,10.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,rayleigh,10.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,10.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,10.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,10.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,10.0,catosg,0.8909505705069125,0.023955760368663592,2170,1.0,0.02,0.0018433179723502304,0.9981566820276497,0.0
test,0.2,rayleigh,12.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,rayleigh,12.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,12.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,12.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,12.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,12.0,catosg,0.8909505705069125,0.023955760368663592,2170,1.0,0.02,0.0018433179723502304,0.9981566820276497,0.0
test,0.2,rayleigh,14.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,rayleigh,14.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,14.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,14.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,14.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,14.0,catosg,0.8909505705069125,0.023955760368663592,2170,1.0,0.02,0.0018433179723502304,0.9981566820276497,0.0
test,0.2,rayleigh,16.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,rayleigh,16.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,16.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,16.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,16.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,16.0,catosg,0.8909505705069125,0.023955760368663592,2170,1.0,0.02,0.0018433179723502304,0.9981566820276497,0.0
