realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
94,0.9067985552975288,0.9134269976222208,0.9086720907979234,0.023587878787878793,0.15694848484848486,0.3191666666666667,-0.006628442324691952,-0.13336060606060607,-0.0018735355003945964,-0.29557878787878794
95,0.9067197244205708,0.9127277449237847,0.9085361775252188,0.023636363636363643,0.15555757575757576,0.3098969696969697,-0.006008020503213918,-0.1319212121212121,-0.0018164531046479526,-0.2862606060606061
96,0.9067626226965432,0.9133424465459241,0.9087467666916708,0.023636363636363643,0.15306969696969697,0.3055060606060606,-0.006579823849380939,-0.12943333333333332,-0.001984143995127585,-0.281869696969697
97,0.9067693411272185,0.9128546299917669,0.90816437104167,0.024100000000000003,0.15599696969696972,0.30696969696969695,-0.006085288864548399,-0.1318969696969697,-0.0013950299144515066,-0.28286969696969694
98,0.906766687943575,0.9136154305515716,0.9094634056713996,0.023612121212121216,0.16336363636363638,0.3186787878787879,-0.006848742607996616,-0.13975151515151515,-0.002696717727824649,-0.2950666666666667
99,0.9067470147297803,0.9133926986687715,0.9092092016417864,0.023636363636363643,0.16093636363636363,0.3084333333333334,-0.0066456839389912314,-0.13729999999999998,-0.00246218691200617,-0.28479696969696977
100,0.9068059871982495,0.9126746613906375,0.9082688023267665,0.023600000000000003,0.15063030303030303,0.29233333333333333,-0.005868674192388013,-0.12703030303030302,-0.001462815128517092,-0.2687333333333333
101,0.9068027538060394,0.9131435771486829,0.9093931409182642,0.023636363636363643,0.16727878787878792,0.3138,-0.00634082334264352,-0.14364242424242427,-0.0025903871122248123,-0.2901636363636364
102,0.9068294908574559,0.912866334255529,0.9086938060375088,0.023636363636363643,0.16044848484848484,0.3264848484848485,-0.0060368433980730885,-0.1368121212121212,-0.0018643151800529223,-0.30284848484848487
103,0.9068359498805055,0.9121398345035849,0.9072454953178997,0.02408787878787879,0.14625151515151516,0.3138,-0.005303884623079402,-0.12216363636363636,-0.00040954543739413207,-0.28971212121212125
104,0.9066730609615921,0.9131836202315519,0.9090606569314681,0.023587878787878793,0.14967878787878788,0.29526060606060606,-0.006510559269959804,-0.1260909090909091,-0.002387595969876033,-0.2716727272727273
105,0.9068043652961343,0.9124939964643973,0.9085014298295809,0.023612121212121216,0.14971515151515152,0.3064818181818182,-0.005689631168263043,-0.1261030303030303,-0.001697064533446646,-0.282869696969697
106,0.906797093776919,0.9128723438214139,0.9079677879169541,0.023672727272727276,0.1618757575757576,0.3191666666666667,-0.00607525004449494,-0.13820303030303033,-0.0011706941400351223,-0.2954939393939394
107,0.9067533808350544,0.9132792171387802,0.9088508451925364,0.02362424242424243,0.1638878787878788,0.3089212121212121,-0.006525836303725829,-0.14026363636363637,-0.0020974643574820373,-0.28529696969696966
