realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
34,0.8570618859496951,0.8661383736423505,0.8631588427412031,0.0515909090909091,0.2150060606060606,0.32111818181818186,-0.009076487692655344,-0.16341515151515149,-0.0060969567915080125,-0.2695272727272728
35,0.8570970570772706,0.8655087757089783,0.8624323482351651,0.050090909090909096,0.20273636363636366,0.31282424242424245,-0.008411718631707754,-0.15264545454545456,-0.0053352911578945506,-0.2627333333333334
36,0.8572137329810051,0.8652480036695865,0.8614034112409749,0.05255454545454545,0.19445454545454544,0.3118484848484849,-0.008034270688581424,-0.14189999999999997,-0.004189678259969742,-0.2592939393939394
37,0.8568282067861814,0.865302132776957,0.8625138755112476,0.04618787878787879,0.1998333333333333,0.3084333333333334,-0.008473925990775566,-0.15364545454545453,-0.005685668725066151,-0.2622454545454546
38,0.8576265697141204,0.8663396295089085,0.8629276715172689,0.05453030303030303,0.21444545454545458,0.3259969696969697,-0.008713059794788092,-0.15991515151515154,-0.005301101803148467,-0.27146666666666663
39,0.856745591787727,0.8653814960563615,0.8611803922027045,0.04813939393939394,0.19351515151515153,0.31965454545454547,-0.008635904268634476,-0.1453757575757576,-0.004434800414977458,-0.27151515151515154
40,0.8566999154964027,0.8651109994994808,0.8619470237713968,0.048590909090909094,0.19979696969696972,0.3064818181818182,-0.008411084003078106,-0.15120606060606062,-0.005247108274994083,-0.2578909090909091
41,0.8573274729242377,0.8651253165112467,0.8620722858467642,0.050151515151515155,0.19499090909090908,0.2981878787878788,-0.007797843587008968,-0.14483939393939393,-0.004744812922526487,-0.2480363636363636
42,0.8568192384449543,0.8660352911406249,0.8629546136574567,0.044248484848484856,0.21249393939393943,0.3191666666666667,-0.009216052695670607,-0.1682454545454546,-0.006135375212502403,-0.27491818181818184
43,0.8579520358164994,0.8667881487181699,0.8634076746828877,0.05494545454545455,0.2124818181818182,0.3255090909090909,-0.008836112901670523,-0.15753636363636364,-0.005455638866388335,-0.27056363636363634
44,0.8575483195779315,0.8661245859121515,0.8630481419843001,0.053566666666666665,0.20034545454545455,0.31233636363636363,-0.008576266334219929,-0.1467787878787879,-0.005499822406368593,-0.258769696969697
45,0.8571643406373939,0.8660218518223528,0.862775929401533,0.05500606060606061,0.2042848484848485,0.3103848484848485,-0.008857511184958922,-0.1492787878787879,-0.0056115887641391415,-0.25537878787878787
46,0.856976532456054,0.8653320483528035,0.861400607308656,0.05013939393939394,0.2007848484848485,0.3133121212121212,-0.008355515896749544,-0.15064545454545458,-0.004424074852601989,-0.2631727272727273
47,0.8572880985559845,0.8656633504333934,0.8622572136911734,0.050590909090909096,0.2032969696969697,0.3108727272727273,-0.00837525187740884,-0.1527060606060606,-0.0049691151351888285,-0.2602818181818182
48,0.8572808859875055,0.8665916459496092,0.8638780987682704,0.05206666666666667,0.2105787878787879,0.3108727272727273,-0.009310759962103732,-0.15851212121212122,-0.006597212780764861,-0.25880606060606065
49,0.8571265093303835,0.865753440411961,0.8624465246731647,0.04962727272727273,0.20033333333333334,0.30940909090909097,-0.008626931081577527,-0.15070606060606062,-0.005320015342781259,-0.2597818181818182
50,0.8570715440641739,0.8657593922834377,0.8627525641422034,0.05206666666666667,0.20822424242424242,0.32502121212121216,-0.008687848219263827,-0.15615757575757575,-0.005681020078029508,-0.2729545454545455
51,0.8566298883103048,0.8650115969312031,0.8621123469727906,0.04865151515151516,0.20227272727272727,0.3030666666666667,-0.008381708620898265,-0.1536212121212121,-0.005482458662485756,-0.25441515151515154
52,0.8571429765570238,0.8658827488409702,0.8628081015256346,0.04715151515151515,0.1988818181818182,0.30501818181818185,-0.008739772283946401,-0.15173030303030305,-0.005665124968610824,-0.2578666666666667
53,0.8573347139162568,0.8656228531434704,0.8625399824257126,0.048627272727272734,0.19976060606060608,0.31136060606060606,-0.008288139227213609,-0.15113333333333334,-0.005205268509455796,-0.2627333333333333
54,0.8574344594672005,0.8659471057194518,0.8625634168305772,0.05501818181818182,0.21061515151515153,0.3299,-0.008512646252251233,-0.1555969696969697,-0.005128957363376707,-0.2748818181818182
55,0.8575051814226959,0.8661864114693703,0.8630265578383993,0.05744545454545455,0.2027969696969697,0.3025787878787879,-0.008681230046674315,-0.14535151515151515,-0.005521376415703383,-0.24513333333333334
56,0.857352910849153,0.8662938689234037,0.863154925150856,0.056469696969696975,0.20765151515151517,0.3225818181818182,-0.00894095807425066,-0.1511818181818182,-0.005802014301703018,-0.26611212121212124
57,0.8573480610545041,0.8665447468623205,0.863362402458494,0.049115151515151514,0.2090787878787879,0.30453030303030304,-0.009196685807816407,-0.15996363636363636,-0.006014341403989931,-0.25541515151515154
58,0.8574270016548385,0.8657632748874999,0.8624396447023055,0.05207878787878788,0.19888181818181822,0.3074575757575758,-0.008336273232661395,-0.14680303030303032,-0.005012643047466958,-0.2553787878787879
59,0.8573217418621516,0.8651327526590591,0.8618474398444697,0.05061515151515152,0.1944787878787879,0.30453030303030304,-0.0078110107969074916,-0.14386363636363636,-0.004525697982318055,-0.25391515151515154
