sample_id,late_num_pred,late_num_gt,late_tp,late_fp,late_fn,late_precision,late_recall,late_f1,late_payload_Mbit,early_num_pred,early_num_gt,early_tp,early_fp,early_fn,early_precision,early_recall,early_f1,early_payload_Mbit,intermediate_num_pred,intermediate_num_gt,intermediate_tp,intermediate_fp,intermediate_fn,intermediate_precision,intermediate_recall,intermediate_f1,intermediate_payload_Mbit,compressed_num_pred,compressed_num_gt,compressed_tp,compressed_fp,compressed_fn,compressed_precision,compressed_recall,compressed_f1,compressed_payload_Mbit,late_f1_gain_over_late,late_gain_per_extra_Mbit,early_f1_gain_over_late,early_gain_per_extra_Mbit,intermediate_f1_gain_over_late,intermediate_gain_per_extra_Mbit,compressed_f1_gain_over_late,compressed_gain_per_extra_Mbit,best_method_by_f1,best_level_by_f1,best_f1,best_payload_Mbit,num_cavs,cav_keys,ego_num_objects,ego_origin_lidar_shape_0,ego_origin_lidar_shape_1,pcd_num_points,pcd_mean_range,pcd_max_range,pcd_std_range,pcd_near_20m,pcd_mid_20_50m,pcd_far_50_80m,pcd_very_far_80m,pcd_front_points,pcd_back_points,pcd_left_points,pcd_right_points,pcd_front_far_30m,pcd_front_far_50m,pcd_density_0_20,pcd_density_20_50,pcd_density_50_80,est_snr_db,bler_16qam,effective_compressed_f1,channel_oracle
1685,38,35,33,5,2,0.868421052631579,0.9428571428571428,0.904109589041096,0.024,36,35,34,2,1,0.9444444444444444,0.9714285714285714,0.9577464788732396,7.68,35,35,31,4,4,0.8857142857142857,0.8857142857142857,0.8857142857142857,126.8,38,35,33,5,2,0.868421052631579,0.9428571428571428,0.904109589041096,1.98,0.0,,0.0536368898321435,0.0070058633532057,-0.0183953033268102,-0.0001451008339655,0.0,0.0,early,raw_level,0.9577464788732396,7.68,7,ego|1016|962|971|980|989|998,33,49558,4,49558,11.13457489013672,75.81791687011719,10.97792148590088,43024,5660,874,0,24606,24952,24790,24768,1748,523,34.23741135792852,0.8579209313334549,0.0713340616729828,4.222202374409676,1.0,0.0,late
1686,37,35,33,4,2,0.8918918918918919,0.9428571428571428,0.9166666666666669,0.024,36,35,34,2,1,0.9444444444444444,0.9714285714285714,0.9577464788732396,7.68,33,35,32,1,3,0.9696969696969696,0.9142857142857144,0.9411764705882354,126.8,36,35,33,3,2,0.9166666666666666,0.9428571428571428,0.9295774647887324,1.98,0.0,,0.0410798122065727,0.0053657016988731,0.0245098039215686,0.0001933315763359,0.0129107981220655,0.0066006125368433,early,raw_level,0.9577464788732396,7.68,7,ego|1016|962|971|980|989|998,34,49424,4,49424,11.104363441467283,75.83812713623047,10.96398639678955,42948,5596,880,0,24557,24867,24804,24620,1777,532,34.17693247955361,0.8482200586116632,0.0718237691901886,1.6824692860393209,1.0,0.0,late
1687,34,34,33,1,1,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.024,36,34,34,2,0,0.9444444444444444,1.0,0.9714285714285714,7.68,34,34,34,0,0,1.0,1.0,1.0,126.8,35,34,32,3,2,0.9142857142857144,0.9411764705882352,0.927536231884058,1.98,0.0,,0.0008403361344537,0.0001097617730477,0.0294117647058823,0.0002319978916031,-0.0430520034100597,-0.0220102266922595,intermediate,feature_level,1.0,126.8,7,ego|1016|962|971|980|989|998,33,49445,4,49445,11.097935676574709,75.84529876708984,10.931896209716797,42961,5625,859,0,24487,24958,24780,24665,1736,508,34.187277550854574,0.8526157665637251,0.0701097928799682,12.121162972208875,0.025,0.9043478260869565,late
1688,35,34,31,4,3,0.8857142857142857,0.9117647058823528,0.8985507246376812,0.024,35,34,34,1,0,0.9714285714285714,1.0,0.9855072463768116,7.68,34,34,33,1,1,0.9705882352941176,0.9705882352941176,0.9705882352941176,126.8,35,34,33,2,1,0.9428571428571428,0.9705882352941176,0.9565217391304348,1.98,0.0,,0.0869565217391303,0.0113579573849438,0.0720375106564364,0.0005682267200135,0.0579710144927536,0.0296375329717554,early,raw_level,0.9855072463768116,7.68,7,ego|1016|962|971|980|989|998,32,49411,4,49411,11.105093002319336,75.83661651611328,10.939595222473145,42973,5571,867,0,24564,24847,24756,24655,1739,520,34.19682684744009,0.8444306552047133,0.0707627362362427,13.420941482848473,0.025,0.932608695652174,compressed
1689,35,34,33,2,1,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.024,36,34,34,2,0,0.9444444444444444,1.0,0.9714285714285714,7.68,34,34,32,2,2,0.9411764705882352,0.9411764705882352,0.9411764705882352,126.8,35,34,33,2,1,0.9428571428571428,0.9705882352941176,0.9565217391304348,1.98,0.0,,0.0149068322981366,0.0019470784088475,-0.0153452685421995,-0.0001210423782277,0.0,0.0,early,raw_level,0.9714285714285714,7.68,7,ego|1016|962|971|980|989|998,31,49411,4,49411,11.154545783996582,75.89730072021484,10.994061470031738,42886,5661,864,0,24565,24846,24795,24616,1750,516,34.127594447195115,0.8580725074697328,0.0705178824776397,6.417565022180069,0.9686826233364948,0.02995575159117889,late
1690,37,34,32,5,2,0.8648648648648649,0.9411764705882352,0.9014084507042254,0.024,37,34,34,3,0,0.918918918918919,1.0,0.9577464788732396,7.68,34,34,32,2,2,0.9411764705882352,0.9411764705882352,0.9411764705882352,126.8,35,34,32,3,2,0.9142857142857144,0.9411764705882352,0.927536231884058,1.98,0.0,,0.0563380281690141,0.0073586766155974,0.0397680198840099,0.0003136872900549,0.0261277811798325,0.0133577613393826,early,raw_level,0.9577464788732396,7.68,7,ego|1016|962|971|980|989|998,32,49569,4,49569,11.126237869262695,75.85747528076172,10.951128959655762,43071,5675,823,0,24638,24931,24822,24747,1760,508,34.27481276955512,0.8601945733776248,0.0671715477767332,18.309109201933474,0.0,0.927536231884058,compressed
1691,34,34,33,1,1,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.024,35,34,34,1,0,0.9714285714285714,1.0,0.9855072463768116,7.68,34,34,34,0,0,1.0,1.0,1.0,126.8,36,34,34,2,0,0.9444444444444444,1.0,0.9714285714285714,1.98,0.0,,0.0149190110826938,0.0019486691591815,0.0294117647058823,0.0002319978916031,0.0008403361344537,0.0004296197006409,intermediate,feature_level,1.0,126.8,7,ego|1016|962|971|980|989|998,33,49468,4,49468,11.115659713745115,75.84107971191406,10.95328426361084,42985,5667,816,0,24525,24943,24795,24673,1760,513,34.206376144025604,0.8589819642874009,0.0666002223399931,3.0905599454690202,1.0,0.0,late
1692,35,34,32,3,2,0.9142857142857144,0.9411764705882352,0.927536231884058,0.024,35,34,34,1,0,0.9714285714285714,1.0,0.9855072463768116,7.68,34,34,34,0,0,1.0,1.0,1.0,126.8,35,34,34,1,0,0.9714285714285714,1.0,0.9855072463768116,1.98,0.0,,0.0579710144927536,0.0075719715899625,0.0724637681159421,0.0005715890082976,0.0579710144927536,0.0296375329717554,intermediate,feature_level,1.0,126.8,7,ego|1016|962|971|980|989|998,33,49452,4,49452,11.138203620910645,75.82865142822266,10.955313682556152,42960,5692,800,0,24587,24865,24813,24639,1752,502,34.18648177613912,0.8627713676943508,0.0652943356274442,3.44006406456393,1.0,0.0,late
1693,36,34,31,5,3,0.8611111111111112,0.9117647058823528,0.8857142857142858,0.024,35,34,34,1,0,0.9714285714285714,1.0,0.9855072463768116,7.68,34,34,33,1,1,0.9705882352941176,0.9705882352941176,0.9705882352941176,126.8,35,34,33,2,1,0.9428571428571428,0.9705882352941176,0.9565217391304348,1.98,0.0,,0.0997929606625257,0.013034608237007,0.0848739495798318,0.0006694796300548,0.070807453416149,0.0362001295583584,early,raw_level,0.9855072463768116,7.68,7,ego|1016|962|971|980|989|998,33,49466,4,49466,11.149985313415527,75.79415893554688,10.973687171936035,42952,5713,801,0,24538,24928,24790,24676,1775,507,34.18011557841544,0.8659544665561887,0.0653759535469785,16.872678980836948,0.0,0.9565217391304348,compressed
1694,35,34,32,3,2,0.9142857142857144,0.9411764705882352,0.927536231884058,0.024,36,34,34,2,0,0.9444444444444444,1.0,0.9714285714285714,7.68,34,34,33,1,1,0.9705882352941176,0.9705882352941176,0.9705882352941176,126.8,35,34,34,1,0,0.9714285714285714,1.0,0.9855072463768116,1.98,0.0,,0.0438923395445135,0.0057330642038288,0.0430520034100597,0.0003395911166944,0.0579710144927536,0.0296375329717554,compressed,compressed_feature_level,0.9855072463768116,1.98,7,ego|1016|962|971|980|989|998,32,49585,4,49585,11.126277923583984,75.8764419555664,10.935745239257812,43052,5738,795,0,24617,24968,24881,24704,1771,507,34.25969304996139,0.8697438699631386,0.0648862460297727,8.982673199456642,0.6288985301222556,0.3657231877056032,late
1695,33,34,32,1,2,0.9696969696969696,0.9411764705882352,0.955223880597015,0.024,36,34,34,2,0,0.9444444444444444,1.0,0.9714285714285714,7.68,34,34,33,1,1,0.9705882352941176,0.9705882352941176,0.9705882352941176,126.8,34,34,33,1,1,0.9705882352941176,0.9705882352941176,0.9705882352941176,1.98,0.0,,0.0162046908315564,0.0021166001608615,0.0153643546971026,0.0001211929284494,0.0153643546971026,0.0078549870639583,early,raw_level,0.9714285714285714,7.68,7,ego|1016|962|971|980|989|998,32,49635,4,49635,11.177367210388184,75.83415222167969,11.01149845123291,43046,5760,829,0,24593,25042,24838,24797,1791,523,34.25491840166863,0.8730785449612545,0.0676612552939391,11.195659186132094,0.17581390260023244,0.7999453298291862,late
1696,36,34,32,4,2,0.8888888888888888,0.9411764705882352,0.9142857142857144,0.024,36,34,34,2,0,0.9444444444444444,1.0,0.9714285714285714,7.68,34,34,34,0,0,1.0,1.0,1.0,126.8,36,34,33,3,1,0.9166666666666666,0.9705882352941176,0.9428571428571428,1.98,0.0,,0.0571428571428571,0.0074638005672488,0.0857142857142857,0.0006761081412434,0.0285714285714285,0.0146070698217937,intermediate,feature_level,1.0,126.8,7,ego|1016|962|971|980|989|998,33,49420,4,49420,11.161226272583008,75.85863494873047,10.99261474609375,42896,5705,819,0,24524,24896,24785,24635,1807,525,34.135552194349714,0.8647418574659647,0.066845076098596,15.35579060570495,0.008052617428688125,0.9352646749958083,compressed
1697,36,34,33,3,1,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.024,36,34,34,2,0,0.9444444444444444,1.0,0.9714285714285714,7.68,34,34,33,1,1,0.9705882352941176,0.9705882352941176,0.9705882352941176,126.8,36,34,33,3,1,0.9166666666666666,0.9705882352941176,0.9428571428571428,1.98,0.0,,0.0285714285714285,0.0037319002836244,0.0277310924369748,0.0002187408692258,0.0,0.0,early,raw_level,0.9714285714285714,7.68,7,ego|1016|962|971|980|989|998,32,49366,4,49366,11.145620346069336,75.8643798828125,10.985754013061523,42880,5655,831,0,24549,24817,24759,24607,1819,528,34.12281979890236,0.8571630506520649,0.0678244911330077,9.510354229279534,0.510170298412105,0.46183943292572954,late
