frame,n_gt,f1_clean,f1_ego,f1_p1,n_box_clean,n_box_ego,n_box_p1,p1_identical_to_ego
784,18,0.918918918918919,0.6896551724137931,0.6250000000000001,19,11,14,0
785,18,0.923076923076923,0.6428571428571429,0.6666666666666666,21,10,15,0
786,18,0.8717948717948718,0.5161290322580646,0.5714285714285715,21,13,17,0
787,17,0.85,0.5625,0.5294117647058824,23,15,17,0
788,17,0.85,0.5714285714285714,0.5161290322580646,23,11,14,0
789,17,0.8717948717948718,0.6206896551724139,0.6451612903225806,22,12,14,0
790,17,0.8717948717948718,0.5517241379310345,0.5,22,12,15,0
791,17,0.85,0.5161290322580646,0.5333333333333333,23,14,13,0
792,17,0.85,0.5161290322580646,0.5,23,14,15,0
793,17,0.85,0.5333333333333333,0.5161290322580646,23,13,14,0
794,17,0.8717948717948718,0.5517241379310345,0.5333333333333333,22,12,13,0
795,17,0.8717948717948718,0.5517241379310345,0.5806451612903226,22,12,14,0
796,17,0.85,0.5714285714285714,0.5294117647058824,23,11,17,0
797,19,0.8571428571428571,0.5806451612903226,0.625,23,12,13,0
798,20,0.7999999999999999,0.5454545454545455,0.5714285714285715,25,13,15,0
799,20,0.8837209302325583,0.5333333333333333,0.588235294117647,23,10,14,0
800,20,0.8837209302325583,0.625,0.6470588235294117,23,12,14,0
801,20,0.9302325581395349,0.5625000000000001,0.5625000000000001,23,12,12,0
802,20,0.888888888888889,0.5625000000000001,0.5555555555555556,25,12,16,0
803,20,0.8260869565217392,0.5454545454545455,0.5263157894736842,26,13,18,0
804,21,0.8510638297872339,0.5555555555555556,0.5641025641025642,26,15,18,0
805,21,0.7346938775510204,0.5405405405405405,0.5365853658536585,28,16,20,0
806,21,0.8333333333333334,0.5789473684210527,0.6153846153846153,27,17,18,0
807,21,0.8936170212765957,0.611111111111111,0.6486486486486486,26,15,16,0
808,21,0.888888888888889,0.6285714285714286,0.5945945945945946,24,14,16,0
809,21,0.8695652173913043,0.6285714285714286,0.5789473684210527,25,14,17,0
810,21,0.8372093023255814,0.6285714285714286,0.6857142857142857,22,14,14,0
811,21,0.9268292682926829,0.7272727272727273,0.7058823529411765,20,12,13,0
812,21,0.888888888888889,0.5945945945945946,0.6486486486486486,24,16,16,0
813,21,0.8636363636363636,0.588235294117647,0.5714285714285714,23,13,14,0
814,21,0.9333333333333333,0.6470588235294118,0.6666666666666666,24,13,15,0
815,21,0.888888888888889,0.6285714285714286,0.6666666666666666,24,14,15,0
816,21,0.8695652173913043,0.5789473684210527,0.6153846153846153,25,17,18,0
817,21,0.9130434782608696,0.6666666666666666,0.6842105263157895,25,15,17,0
818,21,0.8085106382978723,0.6666666666666666,0.7027027027027026,26,15,16,0
819,21,0.8260869565217391,0.6315789473684211,0.6341463414634146,25,17,20,0
820,21,0.7234042553191489,0.5945945945945946,0.6153846153846153,26,16,18,0
821,20,0.8695652173913044,0.6285714285714286,0.6666666666666665,26,15,16,0
822,20,0.7916666666666667,0.5789473684210527,0.5853658536585366,28,18,21,0
823,20,0.8260869565217392,0.5945945945945946,0.5945945945945946,26,17,17,0
824,20,0.8260869565217392,0.6111111111111112,0.6153846153846154,26,16,19,0
825,20,0.8372093023255814,0.6666666666666667,0.6842105263157895,23,13,18,0
826,21,0.7916666666666667,0.5641025641025642,0.5238095238095238,27,18,21,0
827,22,0.8163265306122449,0.6,0.6,27,18,18,0
828,22,0.7916666666666666,0.5789473684210527,0.5853658536585366,26,16,19,0
829,22,0.8695652173913043,0.6486486486486486,0.65,24,15,18,0
830,22,0.8085106382978724,0.631578947368421,0.6341463414634148,25,16,19,0
831,22,0.8260869565217391,0.631578947368421,0.6341463414634148,24,16,19,0
832,22,0.8163265306122449,0.631578947368421,0.6829268292682926,27,16,19,0
833,22,0.76,0.6153846153846153,0.6341463414634148,28,17,19,0
834,22,0.8333333333333333,0.6666666666666667,0.6190476190476191,26,17,20,0
835,22,0.8085106382978724,0.6153846153846153,0.6511627906976744,25,17,21,0
836,22,0.8163265306122449,0.6153846153846153,0.6666666666666666,27,17,20,0
837,22,0.8333333333333333,0.631578947368421,0.65,26,16,18,0
838,22,0.8,0.6153846153846153,0.6153846153846153,28,17,17,0
839,22,0.7692307692307692,0.6,0.6190476190476191,30,18,20,0
840,22,0.84,0.6153846153846153,0.6341463414634148,28,17,19,0
841,22,0.8627450980392156,0.6341463414634148,0.6341463414634148,29,19,19,0
842,22,0.8627450980392156,0.6341463414634148,0.6829268292682926,29,19,19,0
843,24,0.7636363636363636,0.5909090909090908,0.6122448979591836,31,20,25,0
844,24,0.8363636363636364,0.6363636363636365,0.6086956521739131,31,20,22,0
845,24,0.8214285714285714,0.6222222222222222,0.625,32,21,24,0
846,24,0.8148148148148148,0.6363636363636365,0.5957446808510638,30,20,23,0
847,24,0.7857142857142857,0.6086956521739131,0.5599999999999999,32,22,26,0
848,24,0.8846153846153847,0.6511627906976745,0.6818181818181818,28,19,20,0
849,24,0.888888888888889,0.6511627906976745,0.6521739130434783,30,19,22,0
850,24,0.9387755102040817,0.6511627906976745,0.625,25,19,24,0
851,24,0.8679245283018867,0.6511627906976745,0.6818181818181818,29,19,20,0
852,25,0.8679245283018867,0.6363636363636364,0.6511627906976745,28,19,18,0
853,25,0.830188679245283,0.6666666666666666,0.6818181818181819,28,17,19,0
854,25,0.8214285714285714,0.6222222222222222,0.6086956521739131,31,20,21,0
855,25,0.8363636363636363,0.6222222222222222,0.6666666666666666,30,20,23,0
856,25,0.8421052631578947,0.6521739130434783,0.6250000000000001,32,21,23,0
857,25,0.8214285714285714,0.6222222222222222,0.6382978723404256,31,20,22,0
858,25,0.8679245283018867,0.6511627906976745,0.6382978723404256,28,18,22,0
859,25,0.7777777777777777,0.6046511627906976,0.6363636363636364,29,18,19,0
860,25,0.7777777777777777,0.5909090909090909,0.6363636363636364,29,19,19,0
861,24,0.8461538461538461,0.6511627906976745,0.6818181818181818,28,19,20,0
862,23,0.8235294117647057,0.6511627906976744,0.6521739130434783,28,20,23,0
863,22,0.8333333333333333,0.7000000000000001,0.6829268292682926,26,18,19,0
864,22,0.8,0.6666666666666666,0.6829268292682926,28,20,19,0
865,23,0.8163265306122449,0.6511627906976744,0.6511627906976744,26,20,20,0
866,22,0.8333333333333333,0.6511627906976744,0.6511627906976744,26,21,21,0
867,22,0.8695652173913043,0.6666666666666667,0.7000000000000001,24,17,18,0
868,24,0.7916666666666666,0.65,0.7142857142857143,24,16,18,0
869,25,0.7307692307692308,0.6046511627906976,0.6363636363636364,27,18,19,0
870,25,0.816326530612245,0.6190476190476191,0.6511627906976745,24,17,18,0
871,24,0.8571428571428572,0.6829268292682927,0.6818181818181818,25,17,20,0
872,24,0.8571428571428572,0.6666666666666667,0.6666666666666666,25,15,18,0
873,23,0.7659574468085107,0.65,0.6818181818181819,24,17,21,0
874,23,0.8979591836734695,0.7,0.6976744186046512,26,17,20,0
875,23,0.84,0.5714285714285715,0.6086956521739131,27,19,23,0
876,23,0.9019607843137255,0.6511627906976744,0.6222222222222223,28,20,22,0
877,23,0.8163265306122449,0.5581395348837209,0.6222222222222223,26,20,22,0
878,23,0.8085106382978724,0.5909090909090909,0.5454545454545454,24,21,21,0
879,23,0.8163265306122449,0.6046511627906976,0.5652173913043478,26,20,23,0
880,23,0.8333333333333333,0.5853658536585366,0.5777777777777778,25,18,22,0
881,24,0.8695652173913043,0.619047619047619,0.619047619047619,22,18,18,0
882,24,0.75,0.6046511627906976,0.6222222222222222,24,19,21,0
883,24,0.8,0.619047619047619,0.6363636363636365,26,18,20,0
884,24,0.8571428571428572,0.6511627906976745,0.6363636363636365,25,19,20,0
885,24,0.7916666666666666,0.5263157894736842,0.5909090909090908,24,14,20,0
886,24,0.8571428571428572,0.5789473684210527,0.6153846153846154,25,14,15,0
887,24,0.8085106382978724,0.4736842105263159,0.5909090909090908,23,14,20,0
888,23,0.8260869565217391,0.5789473684210527,0.5454545454545454,23,15,21,0
889,23,0.888888888888889,0.5789473684210527,0.55,22,15,17,0
890,23,0.851063829787234,0.6315789473684211,0.6341463414634146,24,15,18,0
891,24,0.8979591836734694,0.6842105263157894,0.6341463414634146,25,14,17,0
892,26,0.8235294117647058,0.55,0.5454545454545455,25,14,18,0
893,26,0.8235294117647058,0.558139534883721,0.5777777777777778,25,17,19,0
894,26,0.7755102040816326,0.5238095238095238,0.5217391304347826,23,16,20,0
895,26,0.7755102040816326,0.5238095238095238,0.5238095238095238,23,16,16,0
896,25,0.7916666666666667,0.48780487804878053,0.5853658536585366,23,16,16,0
897,25,0.7906976744186047,0.5,0.5263157894736842,18,11,13,0
898,26,0.7391304347826088,0.45,0.43902439024390244,20,14,15,0
899,24,0.6956521739130435,0.5263157894736842,0.5116279069767442,22,14,19,0
900,24,0.7555555555555556,0.5,0.4615384615384615,21,12,15,0
901,25,0.8085106382978724,0.4615384615384615,0.4615384615384615,22,14,14,0
902,24,0.8571428571428572,0.48648648648648646,0.4736842105263159,25,13,14,0
903,25,0.7916666666666667,0.48648648648648657,0.47368421052631576,23,12,13,0
904,25,0.8510638297872342,0.5142857142857143,0.4615384615384615,22,10,14,0
905,25,0.8085106382978724,0.45714285714285713,0.4444444444444444,22,10,11,0
906,24,0.8444444444444444,0.5142857142857142,0.48648648648648646,21,11,13,0
907,25,0.8260869565217391,0.5128205128205129,0.48780487804878053,21,14,16,0
908,25,0.8085106382978724,0.47368421052631576,0.5581395348837209,22,13,18,0
909,25,0.88,0.5641025641025641,0.5499999999999999,25,14,15,0
910,25,0.8749999999999999,0.5405405405405406,0.5263157894736842,23,12,13,0
911,24,0.8695652173913043,0.48648648648648646,0.5405405405405406,22,13,13,0
912,23,0.8636363636363636,0.5294117647058824,0.5714285714285714,21,11,12,0
913,23,0.8444444444444444,0.5294117647058824,0.5,22,11,13,0
914,24,0.8695652173913043,0.5263157894736842,0.5263157894736842,22,14,14,0
915,24,0.8444444444444444,0.4736842105263159,0.4736842105263159,21,14,14,0
916,25,0.7659574468085107,0.5405405405405406,0.5,22,12,15,0
917,26,0.7555555555555555,0.4736842105263157,0.5238095238095238,19,12,16,0
918,26,0.7826086956521738,0.5128205128205128,0.5365853658536585,20,13,15,0
919,25,0.8181818181818181,0.5,0.48780487804878053,19,11,16,0
920,25,0.7906976744186047,0.5,0.4615384615384615,18,11,14,0
921,26,0.8085106382978723,0.5128205128205128,0.4878048780487804,21,13,15,0
922,26,0.8085106382978723,0.4571428571428572,0.5,21,9,14,0
923,26,0.8260869565217392,0.4864864864864865,0.4736842105263157,20,11,12,0
924,26,0.8333333333333333,0.4864864864864865,0.45,22,11,14,0
925,25,0.816326530612245,0.48648648648648657,0.43902439024390244,24,12,16,0
926,25,0.782608695652174,0.4444444444444444,0.4615384615384615,21,11,14,0
927,25,0.7999999999999999,0.47058823529411764,0.5,20,9,15,0
928,25,0.8085106382978724,0.5,0.48780487804878053,22,11,16,0
929,25,0.8085106382978724,0.5,0.47368421052631576,22,11,13,0
930,25,0.8260869565217391,0.48648648648648657,0.5128205128205129,21,12,14,0
931,25,0.7441860465116279,0.5142857142857143,0.5128205128205129,18,10,14,0
932,24,0.8333333333333334,0.5263157894736842,0.5499999999999999,24,14,16,0
933,23,0.8181818181818182,0.5142857142857143,0.5405405405405405,21,12,14,0
934,23,0.782608695652174,0.47368421052631576,0.47619047619047616,23,15,19,0
935,23,0.8837209302325583,0.5454545454545454,0.5555555555555555,20,10,13,0
936,22,0.8780487804878049,0.5161290322580644,0.5405405405405405,19,9,15,0
937,23,0.8292682926829269,0.4571428571428571,0.46153846153846156,18,12,16,0
938,24,0.8372093023255814,0.5142857142857142,0.5,19,11,12,0
939,24,0.7727272727272727,0.5,0.5263157894736842,20,12,14,0
940,24,0.7999999999999999,0.5,0.5789473684210527,21,12,14,0
941,23,0.8837209302325583,0.5882352941176471,0.6111111111111112,20,11,13,0
942,23,0.909090909090909,0.5454545454545454,0.5,21,10,13,0
943,25,0.8333333333333333,0.47368421052631576,0.45,23,13,15,0
944,25,0.8695652173913043,0.5,0.48648648648648657,21,11,12,0
945,25,0.8444444444444444,0.5,0.5405405405405406,20,11,12,0
946,24,0.7826086956521738,0.47058823529411764,0.5,22,10,12,0
947,24,0.7999999999999999,0.4117647058823529,0.45,21,10,16,0
948,25,0.8260869565217391,0.48648648648648657,0.5,21,12,15,0
949,26,0.7916666666666666,0.4736842105263157,0.45,22,12,14,0
950,26,0.8333333333333333,0.5,0.4864864864864865,22,10,11,0
951,26,0.8085106382978723,0.4736842105263157,0.46153846153846156,21,12,13,0
952,26,0.8571428571428572,0.46153846153846156,0.41860465116279066,23,13,17,0
953,26,0.7234042553191489,0.46153846153846156,0.4878048780487804,21,13,15,0
954,26,0.7916666666666666,0.5,0.46153846153846156,22,10,13,0
955,26,0.8,0.4864864864864865,0.4736842105263157,24,11,12,0
956,26,0.8163265306122449,0.4864864864864865,0.4864864864864865,23,11,11,0
957,26,0.8148148148148148,0.4736842105263157,0.43902439024390244,28,12,15,0
958,26,0.8400000000000001,0.4444444444444444,0.4285714285714286,24,10,16,0
959,26,0.8163265306122449,0.4571428571428572,0.5128205128205128,23,9,13,0
960,26,0.8235294117647058,0.42105263157894735,0.41860465116279066,25,12,17,0
961,26,0.76,0.46153846153846156,0.45,24,13,14,0
962,26,0.8,0.4864864864864865,0.4864864864864865,24,11,11,0
963,26,0.76,0.4864864864864865,0.41860465116279066,24,11,17,0
964,26,0.8333333333333333,0.411764705882353,0.3902439024390244,22,8,15,0
965,26,0.8085106382978723,0.411764705882353,0.3684210526315789,21,8,12,0
966,25,0.8510638297872342,0.4117647058823529,0.3888888888888889,22,9,11,0
967,25,0.8085106382978724,0.4,0.3888888888888889,22,10,11,0
968,25,0.782608695652174,0.4117647058823529,0.4,21,9,10,0
969,24,0.7906976744186046,0.4117647058823529,0.4,19,10,11,0
970,24,0.7659574468085107,0.375,0.42424242424242425,23,8,9,0
971,24,0.7999999999999999,0.3870967741935483,0.3783783783783784,21,7,13,0
972,24,0.8181818181818182,0.375,0.35294117647058826,20,8,10,0
973,24,0.8636363636363635,0.43750000000000006,0.4444444444444444,20,8,12,0
974,24,0.8444444444444444,0.36363636363636365,0.3333333333333333,21,9,12,0
975,24,0.7804878048780487,0.42424242424242425,0.4444444444444444,17,9,12,0
976,24,0.8181818181818182,0.375,0.3783783783783784,20,8,13,0
977,24,0.7179487179487181,0.35294117647058826,0.48780487804878053,15,10,17,0
978,24,0.761904761904762,0.36363636363636365,0.5128205128205129,18,9,15,0
979,25,0.7441860465116279,0.34285714285714286,0.39024390243902435,18,10,16,0
980,25,0.7391304347826089,0.3888888888888889,0.4,21,11,15,0
981,25,0.7555555555555556,0.4117647058823529,0.4615384615384615,20,9,14,0
982,24,0.7142857142857143,0.42424242424242425,0.5,18,9,12,0
983,25,0.8260869565217391,0.4,0.48648648648648657,21,10,12,0
984,25,0.8510638297872342,0.4,0.4210526315789474,22,10,13,0
985,25,0.8000000000000002,0.3783783783783784,0.39024390243902435,25,12,16,0
986,24,0.8260869565217391,0.4,0.35897435897435903,22,11,15,0
987,25,0.6976744186046512,0.36363636363636365,0.4444444444444444,18,8,11,0
988,26,0.7111111111111111,0.3529411764705882,0.37837837837837834,19,8,11,0
989,26,0.7755102040816326,0.33333333333333337,0.42105263157894735,23,10,12,0
990,26,0.7450980392156863,0.3243243243243243,0.3589743589743589,25,11,13,0
991,24,0.7391304347826088,0.35294117647058826,0.4444444444444444,22,10,12,0
992,23,0.7906976744186046,0.4,0.42424242424242425,20,7,10,0
993,22,0.8095238095238095,0.39999999999999997,0.4848484848484849,20,8,11,0
994,23,0.8636363636363636,0.42424242424242425,0.4705882352941176,21,10,11,0
995,24,0.7804878048780487,0.36363636363636365,0.4444444444444444,17,9,12,0
996,24,0.744186046511628,0.3125,0.38888888888888895,19,8,12,0
997,22,0.7906976744186046,0.4375,0.3684210526315789,21,10,16,0
998,22,0.8292682926829269,0.39999999999999997,0.3529411764705882,19,8,12,0
999,22,0.7999999999999999,0.3333333333333333,0.3529411764705882,18,8,12,0
1000,22,0.7441860465116279,0.4242424242424242,0.4571428571428572,21,11,13,0
1001,23,0.8095238095238095,0.4,0.3783783783783784,19,7,14,0
1002,22,0.7555555555555555,0.37499999999999994,0.3888888888888889,23,10,14,0
1003,21,0.8421052631578947,0.4137931034482759,0.4848484848484849,17,8,12,0
1004,21,0.8095238095238095,0.3870967741935483,0.4848484848484849,21,10,12,0
1005,21,0.8500000000000001,0.4,0.36363636363636365,19,9,12,0
1006,22,0.7441860465116279,0.4375,0.4571428571428572,21,10,13,0
1007,23,0.8181818181818182,0.37500000000000006,0.4864864864864865,21,9,14,0
1008,23,0.7272727272727272,0.25806451612903225,0.2857142857142857,21,8,12,0
1009,23,0.7555555555555555,0.3225806451612903,0.3428571428571428,22,8,12,0
1010,23,0.7555555555555555,0.3333333333333333,0.30303030303030304,22,7,10,0
1011,23,0.8095238095238095,0.3225806451612903,0.5142857142857143,19,8,12,0
1012,23,0.7659574468085107,0.36363636363636365,0.3783783783783784,24,10,14,0
1013,23,0.8260869565217391,0.3125,0.39999999999999997,23,9,17,0
1014,23,0.8085106382978724,0.42424242424242425,0.4864864864864865,24,10,14,0
1015,23,0.851063829787234,0.42424242424242425,0.4,24,10,12,0
1016,22,0.7906976744186046,0.3333333333333333,0.4571428571428572,21,8,13,0
1017,22,0.8571428571428572,0.39999999999999997,0.4117647058823529,20,8,12,0
1018,22,0.888888888888889,0.3870967741935484,0.3783783783783784,23,9,15,0
1019,22,0.8260869565217391,0.39999999999999997,0.3888888888888889,24,8,14,0
1020,22,0.8260869565217391,0.3870967741935484,0.4705882352941177,24,9,12,0
1021,22,0.8372093023255814,0.39999999999999997,0.4242424242424242,21,8,11,0
1022,22,0.888888888888889,0.3870967741935484,0.39999999999999997,23,9,13,0
1023,22,0.8837209302325582,0.39999999999999997,0.4242424242424242,21,8,11,0
1024,22,0.8181818181818182,0.37499999999999994,0.4117647058823529,22,10,12,0
1025,22,0.8372093023255814,0.39999999999999997,0.4117647058823529,21,8,12,0
1026,23,0.8444444444444444,0.37500000000000006,0.3888888888888889,22,9,13,0
1027,22,0.9090909090909091,0.39999999999999997,0.39999999999999997,22,8,13,0
1028,23,0.7906976744186046,0.3870967741935483,0.3888888888888889,20,8,13,0
1029,23,0.8636363636363636,0.4516129032258065,0.4571428571428571,21,8,12,0
1030,24,0.8181818181818182,0.42424242424242425,0.4444444444444444,20,9,12,0
1031,24,0.7999999999999999,0.42424242424242425,0.4102564102564102,21,9,15,0
1032,24,0.8085106382978724,0.4,0.43243243243243246,23,11,13,0
1033,23,0.7317073170731708,0.43750000000000006,0.5,18,9,13,0
1034,23,0.7317073170731708,0.42424242424242425,0.4571428571428571,18,10,12,0
1035,23,0.8,0.4705882352941176,0.46153846153846156,22,11,16,0
1036,23,0.7441860465116279,0.4705882352941176,0.45,20,11,17,0
1037,23,0.8571428571428571,0.48484848484848486,0.4864864864864865,19,10,14,0
1038,23,0.7555555555555555,0.411764705882353,0.4864864864864865,22,11,14,0
1039,24,0.7727272727272727,0.42424242424242425,0.4736842105263159,20,9,14,0
1040,24,0.7659574468085107,0.4,0.4102564102564102,23,11,15,0
1041,24,0.8333333333333334,0.4117647058823529,0.4444444444444444,24,10,12,0
1042,24,0.7916666666666666,0.4117647058823529,0.4444444444444444,24,10,12,0
1043,24,0.7659574468085107,0.42424242424242425,0.4571428571428572,23,9,11,0
1044,24,0.7272727272727272,0.42424242424242425,0.4444444444444444,20,9,12,0
1045,23,0.7727272727272727,0.43750000000000006,0.4705882352941176,21,9,11,0
1046,23,0.7441860465116279,0.411764705882353,0.5142857142857143,20,11,12,0
1047,23,0.8292682926829269,0.48484848484848486,0.5405405405405405,18,10,14,0
1048,23,0.8095238095238095,0.4705882352941176,0.5714285714285714,19,11,12,0
1049,23,0.7441860465116279,0.4571428571428571,0.5263157894736841,20,12,15,0
1050,23,0.7272727272727272,0.4571428571428571,0.5263157894736841,21,12,15,0
1051,23,0.7441860465116279,0.4571428571428571,0.5263157894736841,20,12,15,0
1052,24,0.6521739130434783,0.4444444444444444,0.5128205128205129,22,12,15,0
1053,24,0.723404255319149,0.4736842105263159,0.5,23,14,16,0
1054,24,0.7272727272727272,0.5,0.5128205128205129,20,12,15,0
1055,24,0.7111111111111111,0.5,0.48648648648648646,21,12,13,0
1056,24,0.6363636363636365,0.4736842105263159,0.45,20,14,16,0
1057,25,0.6222222222222222,0.47368421052631576,0.5,20,13,15,0
1058,25,0.6222222222222222,0.47368421052631576,0.48780487804878053,20,13,16,0
1059,25,0.6818181818181819,0.48648648648648657,0.5128205128205129,19,12,14,0
1060,25,0.7272727272727272,0.5128205128205129,0.5128205128205129,19,14,14,0
1061,25,0.6818181818181819,0.5405405405405406,0.5263157894736842,19,12,13,0
1062,25,0.6818181818181819,0.5,0.4761904761904762,19,15,17,0
1063,25,0.7142857142857143,0.5128205128205129,0.48780487804878053,17,14,16,0
1064,25,0.782608695652174,0.5263157894736842,0.5641025641025641,21,13,14,0
1065,25,0.8260869565217391,0.5405405405405406,0.5499999999999999,21,12,15,0
1066,25,0.7727272727272727,0.5263157894736842,0.5365853658536586,19,13,16,0
1067,25,0.8000000000000002,0.5128205128205129,0.5365853658536586,25,14,16,0
1068,25,0.8000000000000002,0.5263157894736842,0.5499999999999999,25,13,15,0
1069,25,0.8000000000000002,0.5263157894736842,0.5641025641025641,25,13,14,0
1070,25,0.8333333333333333,0.5789473684210525,0.5641025641025641,23,13,14,0
1071,25,0.8260869565217391,0.5263157894736842,0.5128205128205129,21,13,14,0
1072,23,0.8444444444444444,0.5142857142857143,0.5641025641025642,22,12,16,0
1073,24,0.7727272727272727,0.5,0.5365853658536585,20,12,17,0
1074,24,0.75,0.5,0.5641025641025641,16,12,15,0
1075,24,0.7111111111111111,0.45,0.5581395348837209,21,16,19,0
1076,25,0.6666666666666666,0.4615384615384615,0.45454545454545453,23,14,19,0
1077,24,0.7727272727272727,0.5405405405405406,0.5128205128205129,20,13,15,0
1078,23,0.7727272727272727,0.5294117647058824,0.5365853658536586,21,11,18,0
1079,23,0.8095238095238095,0.5714285714285714,0.5365853658536586,19,12,18,0
1080,24,0.6956521739130435,0.4736842105263159,0.5,22,14,16,0
1081,22,0.7555555555555555,0.5000000000000001,0.5641025641025642,23,14,17,0
1082,22,0.7142857142857143,0.5142857142857142,0.55,20,13,18,0
1083,22,0.7317073170731707,0.5555555555555556,0.5789473684210527,19,14,16,0
1084,23,0.7272727272727272,0.5641025641025642,0.55,21,16,17,0
1085,22,0.761904761904762,0.5945945945945945,0.5641025641025642,20,15,17,0
1086,21,0.7441860465116279,0.5945945945945946,0.5500000000000002,22,16,19,0
1087,23,0.7142857142857143,0.5142857142857143,0.5789473684210527,19,12,15,0
1088,23,0.7317073170731708,0.5405405405405405,0.5365853658536586,18,14,18,0
1089,23,0.8095238095238095,0.5641025641025642,0.5365853658536586,19,16,18,0
1090,23,0.75,0.5714285714285714,0.55,17,12,17,0
1091,23,0.761904761904762,0.5714285714285714,0.5641025641025642,19,12,16,0
1092,21,0.7894736842105262,0.5714285714285714,0.6486486486486486,17,14,16,0
1093,21,0.8717948717948718,0.6285714285714286,0.6666666666666666,18,14,15,0
1094,21,0.8205128205128205,0.588235294117647,0.6486486486486486,18,13,16,0
1095,20,0.8717948717948718,0.625,0.6111111111111112,19,12,16,0
1096,20,0.8421052631578948,0.588235294117647,0.6486486486486486,18,14,17,0
1097,20,0.8421052631578948,0.5625000000000001,0.6111111111111112,18,12,16,0
1098,20,0.7894736842105262,0.5454545454545455,0.6111111111111112,18,13,16,0
1099,19,0.8571428571428572,0.5806451612903226,0.6285714285714286,16,12,16,0
1100,19,0.7894736842105263,0.625,0.5945945945945946,19,13,18,0
1101,18,0.8571428571428571,0.6666666666666667,0.6250000000000001,17,12,14,0
1102,18,0.8333333333333334,0.5806451612903226,0.6666666666666666,18,13,15,0
1103,18,0.8333333333333334,0.5806451612903226,0.606060606060606,18,13,15,0
1104,18,0.7999999999999999,0.5806451612903226,0.6470588235294118,17,13,16,0
1105,18,0.7999999999999999,0.6206896551724137,0.6250000000000001,17,11,14,0
1106,18,0.8333333333333334,0.6,0.6285714285714287,18,12,17,0
1107,18,0.8333333333333334,0.6451612903225806,0.6470588235294118,18,13,16,0
1108,18,0.8333333333333334,0.5806451612903226,0.6666666666666666,18,13,15,0
1109,18,0.8108108108108109,0.5625000000000001,0.5263157894736842,19,14,20,0
1110,18,0.8333333333333334,0.6,0.606060606060606,18,12,15,0
1111,19,0.8108108108108109,0.6,0.5714285714285714,18,11,16,0
1112,19,0.7692307692307692,0.5454545454545454,0.5714285714285714,20,14,16,0
1113,19,0.8,0.6060606060606061,0.6111111111111113,21,14,17,0
1114,19,0.7692307692307692,0.6060606060606061,0.6486486486486486,20,14,18,0
1115,19,0.8205128205128205,0.6875,0.6666666666666667,20,13,17,0
1116,19,0.8421052631578947,0.7096774193548387,0.7058823529411765,19,12,15,0
1117,19,0.8108108108108109,0.5806451612903226,0.6470588235294117,18,12,15,0
1118,19,0.7999999999999999,0.6206896551724138,0.5882352941176471,16,10,15,0
1119,19,0.8108108108108109,0.6451612903225806,0.6285714285714286,18,12,16,0
1120,19,0.7894736842105263,0.6,0.6666666666666667,19,11,17,0
1121,19,0.7999999999999999,0.6206896551724138,0.6857142857142857,16,10,16,0
1122,19,0.7567567567567567,0.5806451612903226,0.631578947368421,18,12,19,0
1123,19,0.7777777777777778,0.6451612903225806,0.6666666666666667,17,12,17,0
1124,19,0.7692307692307692,0.625,0.5945945945945946,20,13,18,0
1125,19,0.7777777777777778,0.6060606060606061,0.5945945945945946,17,14,18,0
1126,19,0.7692307692307692,0.625,0.5945945945945946,20,13,18,0
1127,19,0.8205128205128205,0.625,0.6111111111111113,20,13,17,0
1128,19,0.7894736842105263,0.6451612903225806,0.6111111111111113,19,12,17,0
1129,19,0.7777777777777778,0.625,0.6666666666666667,17,13,17,0
1130,20,0.75,0.6060606060606061,0.6666666666666665,20,13,16,0
1131,20,0.75,0.6666666666666667,0.6486486486486486,20,13,17,0
1132,20,0.85,0.6666666666666667,0.6486486486486486,20,13,17,0
1133,20,0.7894736842105262,0.6470588235294117,0.6486486486486486,18,14,17,0
1134,20,0.7692307692307692,0.6285714285714286,0.631578947368421,19,15,18,0
1135,20,0.8000000000000002,0.6060606060606061,0.6285714285714286,20,13,15,0
1136,20,0.7567567567567567,0.6451612903225806,0.6285714285714286,17,11,15,0
1137,20,0.8421052631578948,0.5806451612903226,0.5555555555555556,18,11,16,0
1138,20,0.8205128205128205,0.625,0.6470588235294117,19,12,14,0
1139,20,0.7692307692307692,0.625,0.6470588235294117,19,12,14,0
1140,20,0.7027027027027027,0.6,0.588235294117647,17,10,14,0
1141,20,0.7692307692307692,0.5333333333333333,0.6060606060606061,19,10,13,0
1142,20,0.7567567567567567,0.5,0.5294117647058824,17,12,14,0
1143,20,0.7368421052631577,0.588235294117647,0.5714285714285715,18,14,15,0
1144,20,0.7804878048780488,0.625,0.588235294117647,21,12,14,0
1145,20,0.7777777777777777,0.5625000000000001,0.5714285714285715,16,12,15,0
1146,20,0.7567567567567567,0.6,0.6285714285714286,17,10,15,0
1147,20,0.8108108108108107,0.5625000000000001,0.6470588235294117,17,12,14,0
1148,20,0.7692307692307692,0.5625000000000001,0.588235294117647,19,12,14,0
1149,20,0.7692307692307692,0.5625000000000001,0.5555555555555556,19,12,16,0
1150,20,0.7692307692307692,0.5625000000000001,0.5714285714285715,19,12,15,0
1151,20,0.7567567567567567,0.588235294117647,0.6111111111111112,17,14,16,0
1152,20,0.7567567567567567,0.588235294117647,0.6111111111111112,17,14,16,0
1153,20,0.8205128205128205,0.6060606060606061,0.6285714285714286,19,13,15,0
