realisation,F1_RF,F1_tau,B_RF,B_tau,dF,dB
139,0.9110929617402712,0.9072578155563789,0.07254545454545454,0.07376363636363638,0.0038351461838923573,-0.0012181818181818405
140,0.9105388865039168,0.9071763117837136,0.06572727272727273,0.07913030303030302,0.003362574720203182,-0.013403030303030292
141,0.9111394257153073,0.9072066994503004,0.06622727272727273,0.06644545454545456,0.003932726265006847,-0.0002181818181818257
142,0.9110127545334259,0.907486903479138,0.06770303030303032,0.07034848484848484,0.0035258510542879318,-0.0026454545454545203
143,0.9111702527450457,0.9073098581539655,0.07011818181818182,0.07522727272727274,0.0038603945910802295,-0.005109090909090924
144,0.9112747621936287,0.9074296128308564,0.06915454545454547,0.0766909090909091,0.003845149362772249,-0.007536363636363633
145,0.9106573487492994,0.9075203830793599,0.06475151515151516,0.06937272727272728,0.0031369656699394843,-0.004621212121212123
146,0.9110714552572386,0.9077217341532141,0.06916666666666668,0.07376363636363638,0.003349721104024539,-0.004596969696969697
147,0.9105644992569188,0.9074253149373972,0.06134848484848485,0.07034848484848485,0.0031391843195216484,-0.009000000000000008
148,0.9109309600221255,0.9073965646137847,0.06475151515151516,0.07376363636363638,0.0035343954083407736,-0.009012121212121221
149,0.9114250025316728,0.9073356534304476,0.07356969696969698,0.0718121212121212,0.004089349101225159,0.0017575757575757772
150,0.9116911641656268,0.907263539030816,0.07450909090909091,0.0718121212121212,0.004427625134810764,0.0026969696969697116
151,0.9113230431380112,0.9074754783849401,0.06961818181818182,0.06546969696969697,0.00384756475307102,0.004148484848484846
152,0.9105061209808686,0.9073533529528903,0.06281212121212122,0.07327575757575758,0.003152768027978259,-0.010463636363636356
153,0.9114947728718085,0.907476978940673,0.07063030303030304,0.07473939393939395,0.004017793931135438,-0.0041090909090909095
154,0.9113944817712606,0.907186766688053,0.07402121212121213,0.07278787878787879,0.004207715083207608,0.0012333333333333363
155,0.911118338519305,0.9074476223787208,0.06866666666666667,0.08156969696969696,0.0036707161405842292,-0.012903030303030291
156,0.91083213386996,0.9072249512881568,0.0667030303030303,0.0723,0.0036071825818031478,-0.0055969696969696975
157,0.9109188097452015,0.9075668012664189,0.06573939393939393,0.07132424242424243,0.0033520084787825866,-0.005584848484848498
158,0.9111646457627472,0.9072739274076196,0.06914242424242426,0.0718121212121212,0.0038907183551276647,-0.002669696969696947
159,0.9110995188734287,0.9071244331985963,0.07061818181818183,0.06351818181818182,0.0039750856748324015,0.007100000000000009
160,0.9108966700979803,0.907197422292719,0.06573939393939393,0.08254545454545455,0.0036992478052612077,-0.016806060606060616
161,0.9115702768804452,0.9076515278736962,0.07159393939393939,0.0762030303030303,0.003918749006749045,-0.00460909090909091
