frame,ego_conf_mean,ego_conf_std,ego_conf_p10,ego_conf_p50,ego_conf_p90
470,0.5541224671261651,0.24740833089370348,0.273325115442276,0.5820499658584595,0.8282329678535462
471,0.6355069503188133,0.2493308145842398,0.2945222929120064,0.7567223906517029,0.8552761673927307
472,0.5828650231872287,0.2489011385803619,0.24457905888557435,0.6683342456817627,0.8324385643005371
473,0.7129535973072052,0.16491535901610602,0.5132537901401519,0.7860912084579468,0.8516544938087464
474,0.7379810392856598,0.16168442447856232,0.5555651962757111,0.8089545369148254,0.8530942082405091
475,0.7411653995513916,0.16779307461588613,0.5514683604240418,0.8020976185798645,0.8667537212371826
476,0.7123084783554077,0.15700178614200866,0.536792266368866,0.7963712215423584,0.8152966618537902
477,0.735017043352127,0.14990222034837802,0.5684751570224762,0.8028127551078796,0.8428059101104737
478,0.7175405561923981,0.17895015753339166,0.5205657064914704,0.812660276889801,0.830491554737091
479,0.7238450229167939,0.1565730605986012,0.5497683703899383,0.7863619923591614,0.8382704257965088
480,0.7123227477073669,0.1883641880262287,0.5069483876228332,0.7897245287895203,0.8417550921440125
481,0.7102714538574219,0.21593217404099316,0.470785391330719,0.8049623966217041,0.8565622091293335
482,0.720633453130722,0.18684589008483304,0.5140527307987213,0.7979730367660522,0.8530028462409973
483,0.7324574291706085,0.18449769172053157,0.5345657050609589,0.8110499978065491,0.8502414107322693
484,0.7352874636650085,0.18280854973469884,0.5386103391647339,0.8058280348777771,0.8559945702552796
485,0.733909147977829,0.1722035338634281,0.5466426074504852,0.8001651167869568,0.8517349123954773
486,0.7258939146995544,0.18267716025892922,0.533597218990326,0.790917158126831,0.8451397895812989
487,0.7309235751628875,0.18161714712097676,0.5422663986682892,0.8143014907836914,0.8385455131530761
488,0.7263739705085754,0.17115162153111935,0.5459228038787842,0.8065987825393677,0.8305785894393921
489,0.7405146479606628,0.18015102713939657,0.5494426012039184,0.8128443956375122,0.8580561637878418
490,0.7334771931171418,0.1562581695402347,0.5668748438358306,0.7938312888145447,0.8391376376152039
491,0.7223917961120605,0.20378905792676374,0.5105190753936768,0.8151593804359436,0.8435575485229492
492,0.7396695733070373,0.12689699611213434,0.5987690567970276,0.7921963334083557,0.8313627243041992
493,0.7424062550067901,0.1610633035695433,0.5699976980686188,0.813446044921875,0.8447930693626404
494,0.7269128680229187,0.18983315828154063,0.5165015578269958,0.8260813355445862,0.8496150016784668
495,0.7516977369785309,0.14373004508448586,0.5852965652942658,0.8267459273338318,0.856371545791626
496,0.7686723589897155,0.12257204402092411,0.6257867574691772,0.8386735320091248,0.8547308802604675
497,0.7382717788219452,0.14440181339362282,0.5834476172924041,0.8028726577758789,0.8285365343093872
498,0.7433682203292846,0.1552160459125138,0.578696072101593,0.7976065278053284,0.8456098794937134
499,0.7538381934165954,0.11923554634678168,0.6243906378746032,0.7951810359954834,0.8369988322257995
500,0.7909955859184266,0.10609528046433553,0.6713630437850953,0.8475880026817322,0.8616485953330993
501,0.7857112169265748,0.11374287145353469,0.6547094941139221,0.8497762680053711,0.8632792949676513
502,0.7927701473236084,0.10448173971479054,0.6763991832733154,0.8480646014213562,0.8609151721000672
503,0.7911827564239502,0.10894546111051567,0.6781467199325562,0.8346563577651978,0.857603132724762
504,0.6969369153181711,0.2310878905976645,0.4026406705379486,0.8275348842144012,0.8606351912021637
505,0.7703241765499115,0.15879691707192217,0.6020104825496674,0.8507851362228394,0.8618633866310119
506,0.8027491569519043,0.06211901862175395,0.732943081855774,0.8359500169754028,0.8443461179733276
507,0.8098698496818543,0.09563064819844302,0.7056159853935242,0.8510743379592896,0.8773227572441101
508,0.6993380511800448,0.2344037410802323,0.4026757851243019,0.8259188830852509,0.8694194853305817
509,0.773799455165863,0.1366435833233479,0.6253642559051513,0.8285478353500366,0.8686548233032226
510,0.7273120830456415,0.23750282239147436,0.47966478765010834,0.8338086009025574,0.868462860584259
511,0.8265414118766785,0.06099091249252836,0.7592663407325745,0.8461326956748962,0.8766100168228149
512,0.7914599895477294,0.11488894104841409,0.6682298302650451,0.8302474021911621,0.8728927612304688
513,0.779360967874527,0.1428137327745493,0.6211555540561676,0.8473251461982727,0.8768300175666809
514,0.8046210289001465,0.07342805544413941,0.7216867089271546,0.8137678503990173,0.8740539312362671
515,0.8037835359573364,0.0523380903373509,0.7473304033279419,0.8159071803092957,0.851405918598175
516,0.810086190700531,0.03639349137360733,0.7688413023948669,0.8113976716995239,0.8478418111801147
517,0.7968499898910523,0.06582495416266104,0.724082601070404,0.8197920918464661,0.8471820235252381
518,0.8024409174919128,0.07890309174600599,0.7127366423606872,0.836986780166626,0.8604241967201233
519,0.814340353012085,0.08352857384057939,0.7239003896713256,0.8407663106918335,0.8790756702423096
520,0.7535541892051697,0.09055805797212699,0.6420547246932984,0.7898947596549988,0.8389804363250732
521,0.7988372564315795,0.05944064996313247,0.7335026025772095,0.8176462054252625,0.8487645030021668
522,0.7847598791122437,0.08129168520929765,0.6951664924621582,0.807895839214325,0.845739197731018
523,0.760243171453476,0.14980536820213228,0.5992339193820954,0.834133505821228,0.8528659820556641
524,0.7672880053520202,0.14219791751201455,0.6133182287216187,0.8130840063095093,0.8704469799995422
525,0.7638769090175629,0.1517340319909726,0.5928994715213776,0.8377866744995117,0.8690170645713806
526,0.8121816039085388,0.06208673889843768,0.7389005064964295,0.8204876184463501,0.8734564423561096
527,0.7578492641448975,0.1742167778045294,0.5570475339889527,0.8589645028114319,0.8748029589653015
528,0.749588280916214,0.19342157349887984,0.5298018276691436,0.8672283887863159,0.8712566494941711
529,0.7819443941116333,0.09684495479716035,0.6699435591697693,0.7940930128097534,0.8737123012542725
530,0.7524256944656372,0.15002152127008403,0.571862006187439,0.8457478880882263,0.863080096244812
531,0.7523235142230987,0.1468590848954945,0.5874056279659271,0.814709484577179,0.8592502474784851
532,0.7242092669010163,0.2073963758763817,0.49905131459236146,0.8274657130241394,0.8518236637115478
533,0.7910345196723938,0.0962400258389213,0.6920904755592346,0.8349395990371704,0.8457770586013794
534,0.799379301071167,0.09278418676465583,0.6977294564247132,0.8291126489639282,0.8684624671936035
535,0.7770179867744446,0.09246595772905496,0.6616554975509643,0.8332107067108154,0.8570218563079834
536,0.7099717825651168,0.2558935689884156,0.43138149082660676,0.8481866717338562,0.8634628057479858
537,0.682316022614638,0.2446647030564591,0.34707479923963547,0.8366862535476685,0.8631870150566101
538,0.7768790364265442,0.16674667270769233,0.6062069177627564,0.850084662437439,0.8743027925491333
539,0.7710371255874634,0.12027030961879856,0.6359841227531433,0.8098875880241394,0.8677177548408508
540,0.7785421371459961,0.10884788148478725,0.6594418168067933,0.8099372982978821,0.8619659781455994
541,0.7684993743896484,0.08402456215537216,0.6708578944206238,0.7982506155967712,0.8463663578033447
542,0.7231249392032624,0.17579686830752747,0.5355921804904937,0.7842057943344116,0.8465064167976379
543,0.6895372033119201,0.17835375165319178,0.4707490086555481,0.7866020798683167,0.835811448097229
544,0.6705018222332001,0.20164051194849966,0.4192249238491058,0.8035832047462463,0.8345617175102233
545,0.7216766953468323,0.09384949301648324,0.6191847205162049,0.7036726474761963,0.8248672008514404
546,0.6055427690347036,0.2231686349503405,0.33204513788223267,0.6724117994308472,0.8121713697910309
547,0.5790227821895054,0.24274462459763158,0.24382818341255189,0.6350054740905762,0.8498348593711853
548,0.6206789513429006,0.24111931675361997,0.3435201644897461,0.6459032595157623,0.8726134300231934
549,0.6394339675704638,0.21825132569987246,0.3787189945578575,0.7088389694690704,0.8307439386844635
550,0.6695287168025971,0.19490864568297006,0.4256303012371063,0.7929023504257202,0.8453388929367065
551,0.7280633389949799,0.13708949144730118,0.5766241252422333,0.7155676484107971,0.8645475387573243
552,0.7289865016937256,0.16381441524615736,0.5301918268203736,0.8160904049873352,0.8605775356292724
553,0.676455283164978,0.21473572475777258,0.40623664259910586,0.8427925705909729,0.8548888325691223
554,0.6328555941581726,0.17746764272129945,0.41062494516372683,0.7396107316017151,0.7923706650733948
555,0.6852826297283172,0.1497492415825572,0.506702584028244,0.7517880797386169,0.8064515590667725
556,0.6329165995121002,0.1915905168845219,0.4243619620800018,0.5932117104530334,0.8436588287353516
557,0.5746029734611511,0.20864751245262783,0.3365571439266205,0.6024978756904602,0.808548653125763
558,0.6016506791114807,0.15590090795765604,0.429391610622406,0.5941250324249268,0.7583021402359009
559,0.542407751083374,0.11477694164341441,0.42683047652244566,0.534736156463623,0.6735158324241638
560,0.5212705433368683,0.16552632654843225,0.36543847918510436,0.5068016052246094,0.7016489028930665
561,0.49503622204065323,0.14596411890457361,0.38841148018836974,0.43246468901634216,0.6517181903123856
562,0.4174608215689659,0.11645995015257635,0.3150178402662277,0.39070120453834534,0.5413114964962006
563,0.44908833503723145,0.14364102129843614,0.34627178907394407,0.3854004889726639,0.6028551578521729
564,0.34528955320517224,0.06938396653843794,0.2652859389781952,0.35816827416419983,0.41241444647312164
565,0.3723218530416489,0.0729560917530386,0.2907837241888046,0.3873395621776581,0.4323319911956787
566,0.3531225323677063,0.09291741420467896,0.25719515085220335,0.34927281737327576,0.4614269256591797
567,0.3601133277018865,0.07475779995408496,0.27703098952770233,0.3656313270330429,0.43767766654491425
568,0.36873010226658415,0.08481828027839103,0.2672619640827179,0.3707558214664459,0.45523352026939395
569,0.38780234328338076,0.13010372276078935,0.25012733340263366,0.36117783188819885,0.5603882074356079
570,0.3542670402675867,0.1272305238996488,0.26530956476926804,0.3159552067518234,0.4741234093904495
571,0.39673217535018923,0.06695886691742581,0.3294566571712494,0.3706243932247162,0.4788002073764801
572,0.36451408863067625,0.06303646172727025,0.3090988516807556,0.33258187770843506,0.44247991442680357
573,0.37623738646507265,0.08839142664769616,0.2748530268669128,0.39576560258865356,0.4731802880764008
574,0.351121985912323,0.03717406530939918,0.30788434743881227,0.3562808036804199,0.3904426097869873
575,0.2997626151357378,0.08032607776085597,0.21677251756191254,0.2983604967594147,0.39121980071067813
576,0.3857061803340912,0.05676139872976011,0.3469512403011322,0.3640587329864502,0.4464742839336395
577,0.32942743599414825,0.05988821347461194,0.2649196147918701,0.33474814891815186,0.39458627700805665
578,0.33804887036482495,0.1112684974475047,0.23879313468933105,0.31795479357242584,0.4573986828327179
579,0.3479372667414801,0.07794106956535053,0.27204629778862,0.3430790603160858,0.43215295672416687
580,0.3578721930583318,0.09767156778502249,0.26688311994075775,0.3361131101846695,0.4706203490495682
581,0.38672711948553723,0.06762967924113426,0.3078091889619827,0.38688674569129944,0.46548542380332947
582,0.39607832829157513,0.03738391843538161,0.3509402424097061,0.4034459590911865,0.4338487833738327
583,0.4091080129146576,0.0940775057995135,0.2860154151916504,0.43842417001724243,0.5091029405593872
584,0.43368790050347644,0.062436641438138846,0.3632422834634781,0.4302257299423218,0.5075956881046295
585,0.4529978434244792,0.03637927144698264,0.4141603112220764,0.4492032080888748,0.49563001096248627
586,0.43531857430934906,0.11543677173037047,0.32320356965065006,0.44366714358329773,0.5434600949287415
587,0.43799001617091043,0.12231889198729617,0.31285445690155034,0.438105970621109,0.5807599544525146
588,0.3776881162609373,0.08224722747057096,0.28080440759658815,0.3853672742843628,0.456325376033783
589,0.4342742839029857,0.11784848665046954,0.32002597451210024,0.42981112003326416,0.5646680593490601
590,0.47099786145346506,0.1502649941693592,0.3035562098026276,0.4729384779930115,0.6320924878120423
591,0.42781347781419754,0.12302961152981706,0.29648955911397934,0.4075804054737091,0.5793704688549042
592,0.49718720962603885,0.1759208767920833,0.3138877972960472,0.4753579646348953,0.7023158669471741
593,0.5182889948288599,0.13820910909009718,0.33771370351314545,0.5738333463668823,0.6433199346065521
594,0.4336212192262922,0.141343249897659,0.22857037782669068,0.49121952056884766,0.5627364993095398
595,0.552650382121404,0.1655320465727899,0.34112539887428284,0.5980687141418457,0.7187570333480835
596,0.49928994263921467,0.15851263944594846,0.274488765001297,0.5227634310722351,0.6552130818367005
597,0.49801396897860933,0.17668542340867838,0.23798576295375823,0.5748322010040283,0.6622906684875488
598,0.48421225377491545,0.19448448289945705,0.2514899134635925,0.5190942883491516,0.7248082756996155
599,0.49273463232176645,0.20818071839891647,0.2447701632976532,0.43913400173187256,0.723730206489563
600,0.48967763994421276,0.17643244441474948,0.26055232882499696,0.5567619204521179,0.6865311980247498
601,0.4656195768288204,0.17493911944090965,0.2704835653305054,0.399469256401062,0.6898394346237183
602,0.5464326739311218,0.16388472090414635,0.3590831458568573,0.5705670714378357,0.7096478044986725
603,0.4914500415325165,0.18095301104530212,0.2664048433303833,0.45865342020988464,0.7331029295921326
604,0.492539433496339,0.2003768287992739,0.23840452432632447,0.5249825119972229,0.7243853569030763
605,0.538602943221728,0.20671391900099922,0.30710744857788086,0.5221113115549088,0.7865900695323944
606,0.5946471020579338,0.2025901883091345,0.2756047308444977,0.6101837456226349,0.8485174119472504
607,0.6218485708038012,0.20065678516531943,0.32171214222908023,0.6631334722042084,0.8772877037525177
608,0.565859942482068,0.21399077277748318,0.2748976767063141,0.5656324028968811,0.8180013418197633
609,0.6009789680441221,0.1572360527876555,0.44495999813079834,0.621039628982544,0.8330120742321014
610,0.5985980530579885,0.19462886835539292,0.30795953273773197,0.6044766008853912,0.8321120142936707
611,0.566393847266833,0.20803320720809906,0.3033364564180374,0.5564925521612167,0.8309602379798889
612,0.6163872290741313,0.20846597202100617,0.34167614579200745,0.6765469312667847,0.8662855625152588
613,0.5883678289560171,0.22245613026511166,0.30613163113594055,0.5799112319946289,0.8707558512687683
614,0.5972761958837509,0.2186334814898686,0.3651513993740082,0.601136639714241,0.8961832523345947
615,0.6034777450064818,0.2259056015693314,0.34061380922794343,0.6286026537418365,0.875742620229721
616,0.5798471843202909,0.22389145454011303,0.2999619632959366,0.5860502421855927,0.8860266327857972
617,0.5587958821228572,0.22598230993273527,0.26877822577953336,0.5741545557975769,0.8524489104747773
618,0.5328807876660273,0.22039668078206107,0.31081342697143555,0.40477174520492554,0.8532413601875306
619,0.5918528621013348,0.21831494533431542,0.29494601488113403,0.5532198548316956,0.8866265416145326
620,0.5698458770146737,0.2289573061470174,0.2715198934078217,0.5221118927001953,0.8630285143852234
621,0.5800009655455748,0.22716546995453094,0.26822227239608765,0.5762361884117126,0.8747778952121735
622,0.5852081999182701,0.18164850129922955,0.4055101990699768,0.5663219690322876,0.7875217199325562
623,0.5787363258691934,0.19232727028872995,0.3366112530231476,0.5739076137542725,0.8492165088653565
624,0.5221112310886383,0.220944947101649,0.24482830464839936,0.5063679218292236,0.8226403474807739
625,0.5917101387794201,0.19468576268236495,0.28860769867897035,0.6475122570991516,0.7833542585372925
626,0.5851402759552002,0.18631772466198213,0.3693145215511322,0.5605698227882385,0.8095805644989014
627,0.5637147884283747,0.1989754015745606,0.3266963452100754,0.5087475627660751,0.8269714176654815
628,0.5536671876907349,0.20923783844515223,0.3031630635261536,0.5103280544281006,0.8168059349060058
629,0.5727479716142019,0.19401482960042024,0.3231790125370026,0.5728252530097961,0.7867676615715027
630,0.5474504626223019,0.2110888830995012,0.2736994594335556,0.5561376512050629,0.845574176311493
631,0.5666368864476681,0.19777490616321006,0.30264247953891754,0.5681986808776855,0.8248580098152161
632,0.5810054950416088,0.1835940846816623,0.33794717490673065,0.5631022453308105,0.8421482741832733
633,0.5747840146223704,0.18435005787898787,0.3731926500797272,0.554354190826416,0.8399791717529297
634,0.5914603229612112,0.17443248508633613,0.3724830597639084,0.5867301821708679,0.7864619195461273
635,0.5839146617799997,0.1887124054259027,0.34719088673591614,0.6166331470012665,0.8255376517772675
636,0.5915599548154407,0.17627703620350058,0.391311377286911,0.5934443473815918,0.8299302995204926
637,0.5744952940278583,0.19153688777032274,0.2904733806848526,0.5971622169017792,0.8008393228054047
638,0.5584542031089464,0.20079616385770988,0.30619170367717746,0.5699549615383148,0.822207921743393
639,0.5941367902253804,0.1827414654283107,0.32981508374214175,0.5934439301490784,0.8510921120643615
640,0.6300351351499558,0.14104646911546595,0.44973993897438047,0.6709032356739044,0.7911493003368378
641,0.6491042924554724,0.1386638980403902,0.47364304661750795,0.6491642594337463,0.8076719999313354
642,0.6471640415051404,0.16165047891375514,0.379923015832901,0.6849111318588257,0.8329670071601868
643,0.5963692700161654,0.1643181812733745,0.37661623358726504,0.6508525609970093,0.7614092588424682
644,0.6076694884234004,0.1721065779745204,0.4085170984268189,0.632990151643753,0.8225354850292206
645,0.6203479531564211,0.1526669085891175,0.4857630133628845,0.6316980123519897,0.7906751990318298
646,0.6374636583707549,0.18978606629359485,0.3851058304309845,0.6957976222038269,0.8103277862071991
647,0.6252117664976553,0.19040663842037886,0.361917170882225,0.6772603392601013,0.8221527576446533
648,0.6575373964650291,0.14619569757554915,0.42558565735816956,0.6471508145332336,0.8104181289672852
649,0.6349447789517316,0.16376076760743868,0.4400666058063507,0.6622390747070312,0.8210787892341613
650,0.6121300648559224,0.1846254989929026,0.32470469176769257,0.6497733891010284,0.8109167575836183
651,0.6443981257351962,0.18267183746489168,0.35148400664329527,0.6959353089332581,0.856021672487259
652,0.6279971707950939,0.16533264107269152,0.3590289384126663,0.6472826302051544,0.8482203722000125
653,0.6413528375003649,0.15685133503542836,0.4147024631500244,0.6446974277496338,0.8439164757728578
654,0.6241725621124109,0.14465801862204852,0.4554003894329071,0.6408984959125519,0.7814263582229615
655,0.6160223496456941,0.1497623139332399,0.42124323844909667,0.6527787148952484,0.774036705493927
656,0.5930084511637688,0.17003786052497866,0.3646250247955322,0.6179950833320618,0.8130541265010833
657,0.5940440222620964,0.1582872760051836,0.4091382622718811,0.5755165219306946,0.8026912450790405
658,0.6016132092994192,0.17630540612280937,0.3528077721595764,0.6105049848556519,0.8403067827224732
659,0.606319900940765,0.15651585828869785,0.4420539945363998,0.614795595407486,0.7766558527946472
660,0.5603864371776581,0.18287764105225676,0.34805378317832947,0.5432493090629578,0.8218445181846619
661,0.620032956912404,0.16822334107464812,0.38323163986206055,0.6225599646568298,0.8182387351989746
662,0.6134117007255554,0.12408233451079094,0.4674554467201233,0.6431396901607513,0.7553514420986176
663,0.5914376505783626,0.1629988949573104,0.3776315152645111,0.6183169484138489,0.7722625732421875
664,0.622119468044151,0.16632536283466678,0.4247597217559814,0.6559418141841888,0.8344346642494204
665,0.6311176165938377,0.1719948543607724,0.33532531559467316,0.6856675148010254,0.7976352512836457
666,0.6575351189821959,0.17471511415260543,0.427262544631958,0.6572213768959045,0.8385556042194366
667,0.6579559094765607,0.1731456977615034,0.4111442565917969,0.7033642530441284,0.8478401303291321
668,0.6194952927968082,0.19742609194535593,0.2913191616535187,0.6981658339500427,0.7942861795425415
669,0.6857100001403263,0.19025271014995077,0.3610829591751099,0.7984884679317474,0.8216388940811158
670,0.6041872510686517,0.19214346360061518,0.3616734743118286,0.6586212813854218,0.8152433037757874
671,0.5835267568335814,0.2045873162786612,0.30795865058898925,0.6184495091438293,0.8192235589027405
672,0.5354711413383484,0.20895562356263284,0.23923160135746002,0.528987467288971,0.8189550518989563
673,0.5381498776376248,0.20271981828521962,0.2548850879073143,0.5686206519603729,0.7838769674301148
674,0.6244443822652102,0.18128985034997788,0.36035461723804474,0.6590462028980255,0.8304159641265869
675,0.6253796736399333,0.171243192311032,0.4184593975543976,0.6880645155906677,0.8121930718421936
676,0.5590214813128114,0.17251162724835928,0.3603794574737549,0.5800831019878387,0.741813063621521
677,0.6312578488141298,0.1745383321062327,0.3392529934644699,0.6754749417304993,0.8105143010616302
678,0.5879030106589198,0.16548665891777153,0.3699856251478195,0.6580960154533386,0.7153778076171875
679,0.618659371510148,0.14391454751948873,0.4395099878311157,0.6521862745285034,0.765483021736145
680,0.4941788859227124,0.14685884052555226,0.2766158878803253,0.4693508744239807,0.6607690453529358
681,0.4934217474039863,0.13948300735267008,0.28177671432495116,0.5325254797935486,0.6368656992912293
682,0.4614716835319996,0.14542629876414695,0.2744823098182678,0.460594579577446,0.6693265080451966
683,0.4889232888817787,0.16271883979715795,0.2514340430498123,0.5206758081912994,0.658746600151062
684,0.4392297636060154,0.13318896669738078,0.2878886699676514,0.4635445475578308,0.6281290173530579
685,0.45569748152047396,0.11530957586675733,0.26385723054409027,0.49109935760498047,0.5569342374801636
686,0.4586664651121412,0.11053268291444392,0.2983372569084167,0.47779305279254913,0.5446363151073456
687,0.3955074459314346,0.10467728095719861,0.23289609253406526,0.4228438436985016,0.5339972019195557
688,0.37348869017192293,0.0745782000239719,0.29426195919513704,0.3554639667272568,0.4753210306167603
689,0.36266952409194064,0.08352425114727251,0.25028589367866516,0.3632957637310028,0.4645940899848938
690,0.34747946147735304,0.06399165503578436,0.2738309442996979,0.3547495901584625,0.3821823477745056
691,0.352085421482722,0.06246029055245681,0.28355367481708527,0.36522728204727173,0.3964776486158371
692,0.3329318203032017,0.07369788246667316,0.2764734387397766,0.31678391993045807,0.4019456833600998
693,0.3380241734640939,0.0753183717485352,0.2401059404015541,0.34072214365005493,0.41717003285884857
694,0.3222979513498453,0.07498868998623864,0.22025165259838103,0.35852813720703125,0.4122815549373627
695,0.32565946007768315,0.05309416346220278,0.28310042917728423,0.3222201019525528,0.3990407109260559
696,0.3319009219606717,0.07106730683103893,0.237441223859787,0.33950673043727875,0.4085694640874863
697,0.3402217762036757,0.0719359045285826,0.2172437310218811,0.37057262659072876,0.4147404432296753
698,0.34283829232056934,0.03819177372057788,0.29247954189777375,0.34970328211784363,0.3905239373445511
699,0.33764273424943286,0.07622899686301439,0.23913851380348206,0.3336325138807297,0.4182395160198212
700,0.4069726283733661,0.0968770849786519,0.3104880928993225,0.4059779942035675,0.4876358449459076
701,0.46296287729189944,0.07481899151846039,0.39600881934165955,0.4608185291290283,0.5401027083396912
702,0.46288290818532307,0.15092067031502893,0.3119400680065155,0.41975608468055725,0.6364466905593872
703,0.4954574065549033,0.15014403035660906,0.2925517976284027,0.5018264055252075,0.7009031355381012
704,0.5382324521030698,0.1404278225436977,0.3612326353788376,0.5856836438179016,0.6877346515655518
705,0.5755406639405659,0.17437820629000284,0.33785087764263155,0.6230013072490692,0.7531758904457093
706,0.583866536617279,0.15844689444751345,0.40202097296714784,0.5671856999397278,0.7405642509460449
707,0.576403161244733,0.16010175520164824,0.35690767467021944,0.5911206901073456,0.7469897389411926
708,0.5712774991989136,0.1474960127054982,0.3430577635765076,0.5974476933479309,0.7270247220993042
709,0.5619078255616702,0.13719273140877777,0.34168732762336734,0.5631864666938782,0.7275850653648377
710,0.47751979185984683,0.17105572450262535,0.25126947164535524,0.4824274182319641,0.6541606903076171
711,0.5225918252359737,0.16022088468356763,0.355010062456131,0.5648858547210693,0.6811894178390503
712,0.52616540545767,0.18569476887325395,0.22830910980701447,0.5346463322639465,0.703315794467926
713,0.5010790404948321,0.1394292878409534,0.38981956243515015,0.5339014530181885,0.5925832390785217
714,0.5020327852530913,0.16584992039220733,0.25958213210105896,0.48798155784606934,0.6394229531288147
715,0.6032235622406006,0.14739716030809902,0.4136313319206238,0.6001427173614502,0.7336310744285583
716,0.4920282621275295,0.1792670186700897,0.26580747961997986,0.4646379053592682,0.7278229594230652
717,0.5107661773051534,0.19291952359614337,0.257619734108448,0.5078728348016739,0.7446027874946595
718,0.5201260656118393,0.17096120686525013,0.22861800193786622,0.588517040014267,0.6887399911880493
719,0.6086175486445426,0.1466871288989303,0.4492784604430199,0.6358895301818848,0.7352285087108612
720,0.5538712794130499,0.16654033836348306,0.32683324813842773,0.6265749335289001,0.7161412835121155
721,0.5917657554149628,0.13748918027161278,0.4818206489086151,0.6649870574474335,0.7026587784290313
722,0.5544880405068398,0.18939592721869078,0.23826780617237092,0.6451614499092102,0.7057421267032623
723,0.6066512722860683,0.14704705152538172,0.3817334473133087,0.6579838991165161,0.7161288261413574
724,0.5683483655254046,0.19407844333924876,0.23435452282428743,0.653751790523529,0.7294938206672669
725,0.6518456548452377,0.07801308909248922,0.5957873553037644,0.6810745000839233,0.7296173214912415
726,0.5119478617395673,0.2065417610655497,0.23736549466848372,0.587620347738266,0.734461498260498
727,0.6302391859618101,0.13487433093243772,0.4256817102432251,0.6770548820495605,0.7448441386222839
728,0.5649745153884093,0.18428235128905554,0.2592485785484314,0.618442177772522,0.7506571590900422
729,0.5545184388756752,0.18102893121763405,0.270680633187294,0.6172089874744415,0.7299721837043762
730,0.5538304410874844,0.18456012038371927,0.24421804547309878,0.6278523802757263,0.7321154952049256
731,0.5594273991882801,0.16821788612979308,0.27996136844158176,0.6120146811008453,0.7132419407367706
732,0.5355909777184328,0.18146185093081504,0.25617589205503466,0.594877153635025,0.7309120237827301
733,0.48027388407633853,0.18808735695802434,0.22812345027923583,0.4467865228652954,0.7125784039497376
734,0.5100067988038063,0.19572269504419806,0.2222096547484398,0.5378998517990112,0.7098251402378082
735,0.5084939315915108,0.1577244595796697,0.24568983763456345,0.5488816201686859,0.6737334012985229
736,0.4781184151768684,0.11279407428160351,0.4040174469351768,0.4889487326145172,0.5964350700378418
737,0.4266204671426253,0.09093581696167999,0.33204230666160583,0.43888238072395325,0.4945584833621979
738,0.4115563005208969,0.08041834961510624,0.34680057168006895,0.40886276960372925,0.49410153627395625
739,0.39362559020519255,0.07856078594532402,0.32785058915615084,0.3870985060930252,0.4594707310199737
740,0.3871525049209595,0.08859411428864325,0.26674179136753084,0.39379121363162994,0.4678847879171371
741,0.34944176822900774,0.08463913121284104,0.25714576095342634,0.3158726245164871,0.46807044446468354
742,0.31203948096795514,0.0689825493605744,0.236533984541893,0.2944622337818146,0.3919908106327057
743,0.32172148674726486,0.06517751404207676,0.23413136452436448,0.3231305480003357,0.40136551260948183
744,0.32837004628446365,0.05398459725014891,0.2844840258359909,0.3313766121864319,0.3912929713726044
745,0.3365370457371076,0.06045686577881119,0.26391672492027285,0.34330637753009796,0.3978913098573685
746,0.32781296280714184,0.07834998878185491,0.22734556198120118,0.3386189937591553,0.4279800057411194
747,0.35993529283083403,0.1017922435703139,0.23892776966094972,0.3249906897544861,0.45962333083152773
748,0.36387933418154716,0.11678062417297959,0.23665494322776795,0.33878399431705475,0.4572013080120087
749,0.41449750386751616,0.13675087716542406,0.31375272274017335,0.37904635071754456,0.4964103281497956
750,0.4099774584174156,0.1506694217267459,0.2650953382253647,0.3498314172029495,0.564902949333191
751,0.48651804144565874,0.12693520140275238,0.35024386644363403,0.5111589431762695,0.6350037813186645
752,0.5449641667879545,0.21366423527061007,0.311395537853241,0.4188334047794342,0.8023891091346741
753,0.48739689389864604,0.1958770211944737,0.27981885671615603,0.4251410663127899,0.7821464538574219
754,0.4795395480468869,0.2099793869560218,0.2585202306509018,0.4562196731567383,0.7706521153450012
755,0.46044888134513584,0.1567278225928999,0.2842260390520096,0.4207749217748642,0.6903278708457947
756,0.4604362517595291,0.1606420971233601,0.2545708239078522,0.4778028130531311,0.6797144889831542
757,0.4673508004500316,0.12763839141899905,0.28799577951431277,0.5255532264709473,0.5979215145111084
758,0.46431707058634075,0.18596199243337463,0.2314990520477295,0.43072886765003204,0.7290061116218568
759,0.5022445746830532,0.16814434514939292,0.2937039226293564,0.5212700963020325,0.7263572871685029
760,0.5005254963269601,0.18268883455996185,0.24736680388450621,0.5221373438835144,0.6650996208190918
761,0.516968717941871,0.19403575914947876,0.3056725263595581,0.46003270149230957,0.7906995058059693
762,0.5573453926123105,0.18395635893232276,0.33701176643371583,0.5623339414596558,0.7939070701599121
763,0.5772247612476349,0.21622040259871078,0.3181567817926407,0.5550955832004547,0.8443686366081238
764,0.5561522787267511,0.19386811302761678,0.3088904619216919,0.5995581150054932,0.7903041839599609
765,0.5061220547982624,0.18458180220062392,0.3141635715961456,0.43386904895305634,0.7809144735336304
766,0.49146600919110434,0.20509859454892684,0.27365542352199557,0.4014335125684738,0.7746068835258484
767,0.5218321854869524,0.209373526552834,0.29228992462158204,0.49951376020908356,0.7823417901992797
